OCHREL07,OCHID07,OCHSN07,Q35A1A,Q35A1B,Q35A1C,Q35A1D,Q35A1E,Q35A1F,Q35A1G,Q35A1H,Q35A1I,Q35A1J,Q35A1K,Q35A1L,Q35A1M,Q35A1N,Q35A2A,Q35A2B,Q35A2C,Q35A2D,Q35A2E,Q35A2F,Q35A2G,Q35A3,Q35A4,Q35A51,Q35A52,Q35A53,Q35A6,Q35A7,Q35A8A,Q35A8A1,Q35A8B,Q35A8B1,Q35A8C,Q35A8C1,Q35A8D,Q35A8D1,Q35A8E,Q35A8E1,Q35A8F,Q35A8F1,Q35A8G,Q35A8G1,Q35A9A,Q35A9B,Q35A9C,Q35A9D,Q35A10,Q35A11,Q35A11A1,Q35A11A2,Q35A11B1,Q35A11B2,Q35A12,Q35A13,Q35A141,Q35A142,Q35A143
1,4696,4,1,4,2,1,5,2,1,1,1,1,1,4,1,1,5,2,5,5,1,4,5,5,4,11,7,0,4,4,5,0,5,0,1,5,5,0,1,5,5,0,5,0,2,1,5,2,1,5,0,0,0,0,8,8,4,0,0
1,6194,3,1,1,4,3,5,3,1,3,1,3,4,3,3,2,4,3,5,3,2,5,5,2,1,0,0,0,2,4,5,0,1,5,5,0,5,0,1,5,5,0,1,5,1,1,3,5,1,1,8,3,8,3,6,6,1,0,0
1,6194,4,1,1,4,3,5,5,2,4,1,3,5,4,3,3,4,3,4,3,5,3,5,3,1,0,0,0,2,4,5,0,1,5,1,5,5,0,1,5,1,5,1,5,1,1,3,4,2,1,8,3,8,3,6,6,2,1,0
1,6975,6,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,3,1,0,0,0,2,3,5,0,5,0,5,0,5,0,1,4,1,4,1,5,4,5,4,4,2,5,0,0,0,0,6,6,2,0,0
1,4608,3,3,1,3,2,5,1,1,3,2,1,4,4,3,3,5,3,4,4,5,3,5,1,1,0,0,0,5,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,2,5,3,4,1,1,2,3,13,3,8,8,95,0,0
1,4608,4,2,1,3,1,5,2,1,4,3,3,5,5,4,3,5,3,3,5,4,4,5,1,3,3,0,0,2,4,5,0,5,0,1,4,5,0,5,0,5,0,5,0,2,5,4,4,1,1,3,3,9,3,8,8,95,0,0
1,7494,4,2,1,2,1,4,2,2,1,4,1,3,3,1,1,2,3,5,4,5,2,5,2,2,3,0,0,3,3,5,0,1,2,5,0,5,0,1,2,5,0,5,0,5,1,2,5,3,1,2,3,12,3,6,3,8,0,0
1,5262,3,1,2,4,3,2,1,2,3,4,4,4,5,1,4,4,4,5,5,4,5,5,2,3,3,0,0,4,3,1,4,1,5,1,4,1,5,1,5,1,4,1,5,2,5,4,4,2,1,7,3,7,3,8,6,1,0,0
1,1087,3,3,5,5,3,5,1,1,1,3,1,5,5,5,5,5,5,5,5,5,5,5,4,1,0,0,0,4,4,1,2,1,3,1,5,5,0,5,0,5,0,1,5,4,4,5,5,1,5,0,0,0,0,8,7,95,0,0
1,7697,3,3,4,3,1,1,3,1,1,4,1,2,4,1,2,5,3,3,5,3,5,5,4,1,0,0,0,2,4,1,4,1,5,1,5,1,5,1,5,1,4,1,5,3,5,5,5,1,5,0,0,0,0,6,6,2,0,0
1,4960,3,4,1,3,1,5,2,4,4,2,1,2,5,1,5,5,4,5,4,5,4,5,4,1,0,0,0,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,2,1,4,3,9,3,7,2,4,0,0
1,2067,3,2,3,2,2,4,3,1,2,3,2,3,1,1,1,5,3,3,2,2,3,5,2,1,0,0,0,2,2,5,0,5,0,1,4,5,0,1,5,1,4,1,4,5,1,1,3,2,5,0,0,0,0,6,5,95,0,0
1,72,5,5,5,2,3,3,5,5,3,3,5,5,1,1,1,1,2,1,1,3,3,1,4,1,0,0,0,5,3,5,0,5,0,5,0,1,1,5,0,5,0,5,0,4,1,1,3,2,5,0,0,0,0,6,6,4,0,0
1,5775,3,2,4,4,4,5,3,1,3,3,1,4,5,2,5,5,5,5,5,5,5,5,5,3,6,22,0,5,4,1,5,1,5,1,5,5,0,5,0,1,5,1,5,3,5,5,3,2,1,5,3,11,3,6,6,95,0,0
1,2348,3,4,1,4,1,1,2,1,1,3,1,1,1,1,1,3,1,1,2,2,1,5,4,1,0,0,0,1,3,5,0,1,5,1,5,1,5,5,0,5,0,1,5,4,1,1,4,1,1,6,3,6,3,6,4,98,0,0
1,6734,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,5,3,3,3,3,3,4,2,2,14,0,0,2,4,1,5,1,5,1,4,1,4,1,4,1,4,1,4,2,5,3,5,2,1,98,8,9,3,7,6,13,0,0
1,7224,3,3,1,4,1,2,2,1,1,2,1,1,2,1,2,4,1,1,2,1,1,3,2,1,0,0,0,4,3,5,0,5,0,5,0,5,0,5,0,5,0,1,2,4,4,4,3,2,5,0,0,0,0,6,6,21,2,0
1,4958,3,3,2,3,1,3,2,1,3,2,1,2,3,1,2,2,2,2,2,3,3,2,4,2,15,14,0,3,2,5,0,1,3,1,5,5,0,5,0,1,4,1,5,3,5,3,2,2,1,4,3,11,3,6,6,2,4,0
1,7816,4,4,4,4,2,3,2,2,4,2,2,5,4,4,4,4,4,3,3,2,1,4,3,5,3,0,0,4,3,1,4,1,5,1,4,1,4,1,5,1,4,1,5,4,2,5,5,2,1,2,3,7,3,6,6,5,17,0
1,6168,3,1,1,4,1,4,1,1,1,2,1,2,4,1,4,4,4,4,4,2,1,4,4,1,0,0,0,3,3,1,4,1,5,1,4,1,4,1,5,1,5,1,5,3,5,5,4,2,1,6,3,13,3,7,7,95,0,0
1,6168,5,2,1,2,1,1,1,1,1,3,1,2,4,1,2,4,4,2,3,2,2,2,4,1,0,0,0,4,3,1,4,1,4,1,4,1,4,1,5,1,5,1,5,3,5,4,4,1,1,5,3,9,3,7,7,95,0,0
1,4296,3,2,1,3,3,3,2,1,4,2,1,4,2,2,1,5,2,4,2,3,3,5,5,1,0,0,0,4,4,1,4,1,5,1,4,1,4,1,5,5,0,5,0,1,1,3,4,1,1,5,3,15,3,6,5,4,0,0
1,4296,4,2,1,4,1,4,2,1,4,4,1,4,2,2,2,5,2,2,2,4,4,5,5,1,0,0,0,4,4,1,4,1,5,1,4,1,4,1,5,1,3,5,0,2,5,3,3,1,1,6,3,10,3,8,6,4,0,0
1,4813,3,3,4,5,2,5,5,1,2,5,1,4,3,2,1,5,2,4,5,1,4,5,2,1,0,0,0,2,3,1,2,5,0,1,3,5,0,5,0,5,0,5,0,5,1,1,2,3,5,0,0,0,0,2,6,95,0,0
1,4429,3,2,2,4,3,4,4,4,3,4,3,4,4,4,4,4,2,4,5,5,4,5,3,5,14,3,0,5,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,3,4,1,1,7,3,9,3,7,5,1,0,0
1,7549,3,1,3,4,2,5,4,5,4,1,2,4,5,4,5,5,4,5,5,4,5,5,4,5,15,0,0,5,4,1,4,1,5,1,4,1,4,1,5,1,5,1,5,4,5,3,2,1,5,0,0,0,0,6,6,18,0,0
1,5205,3,1,1,4,1,3,1,1,2,1,1,2,2,1,4,5,1,3,3,1,2,5,4,2,3,0,0,5,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,2,1,2,1,5,0,0,0,0,6,6,95,0,0
1,1676,3,2,1,3,1,4,1,2,1,2,1,2,2,1,2,4,2,4,4,4,3,3,4,1,0,0,0,4,3,1,2,1,2,1,2,1,2,1,2,1,2,5,0,4,2,2,4,1,1,2,3,13,3,6,6,4,0,0
1,1676,4,2,1,3,1,4,1,2,2,1,2,2,2,1,2,4,2,5,3,3,4,4,4,1,0,0,0,4,3,1,2,1,3,1,4,1,2,1,4,1,4,1,4,5,3,2,4,2,1,2,3,13,3,6,6,4,0,0
1,5327,4,2,1,3,2,4,2,1,1,2,2,2,2,1,3,3,3,4,4,4,4,4,3,3,13,7,0,2,3,5,0,1,4,1,4,1,5,1,5,1,5,1,5,1,4,4,5,1,5,0,0,0,0,7,6,1,0,0
1,1268,3,1,1,1,1,2,1,1,2,1,1,2,1,1,2,4,1,4,4,1,2,4,2,1,0,0,0,4,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,1,1,4,2,5,0,0,0,0,8,7,4,0,0
1,1268,4,1,1,2,1,5,1,1,1,1,2,2,4,1,4,5,3,4,5,4,1,5,3,4,13,12,0,4,4,1,5,1,5,1,5,1,5,5,0,1,5,1,5,1,5,5,5,1,5,0,0,0,0,8,6,4,0,0
1,1039,3,1,1,3,1,5,2,1,4,1,1,2,3,1,2,5,3,3,4,2,3,5,3,1,0,0,0,2,4,1,4,1,5,1,5,5,0,1,5,1,5,1,5,3,5,2,2,1,1,2,3,10,3,6,6,4,0,0
1,892,3,1,5,1,1,5,4,2,1,5,1,1,1,1,2,4,1,4,4,1,1,4,3,1,0,0,0,2,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,1,3,3,2,5,0,0,0,0,2,2,95,0,0
1,566,3,1,2,4,2,4,4,1,3,5,3,4,3,2,2,2,2,4,3,2,4,5,5,3,3,0,0,2,4,1,5,1,5,1,5,1,4,1,3,1,5,1,5,1,3,2,5,1,1,5,3,17,3,5,5,4,0,0
1,566,5,1,1,3,2,5,2,1,2,5,1,2,2,1,2,2,2,2,2,3,2,5,5,3,7,0,0,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,4,4,4,3,2,1,4,3,14,3,5,5,4,0,0
1,5685,4,1,2,4,1,2,3,1,4,3,1,1,1,1,2,1,2,1,2,1,4,5,2,4,3,0,0,5,3,1,4,1,4,1,5,1,3,1,5,1,5,1,3,3,5,1,2,2,5,0,0,0,0,6,6,17,0,0
1,7074,3,3,2,3,1,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,1,5,3,0,0,1,3,5,0,5,0,1,4,5,0,5,0,1,5,1,5,5,4,5,2,1,1,5,3,10,3,6,2,17,0,0
1,856,4,2,2,2,1,5,2,1,1,1,3,1,1,2,2,5,2,2,4,5,2,5,3,1,0,0,0,4,4,1,4,5,0,1,5,1,4,1,4,1,4,1,5,2,4,4,4,1,1,2,3,7,3,4,6,1,4,0
1,3912,3,2,1,3,1,3,1,1,2,1,1,3,1,3,1,2,1,2,2,2,2,2,1,1,0,0,0,1,3,5,0,5,0,1,4,1,5,1,5,1,5,1,5,4,3,2,5,1,1,10,3,13,3,7,5,5,0,0
1,4405,2,1,4,4,1,3,3,1,1,4,1,3,1,1,2,1,3,3,2,2,2,4,1,1,0,0,0,4,3,5,0,5,0,1,5,5,0,1,3,1,5,1,4,3,5,3,3,2,1,98,8,98,8,6,4,13,0,0
1,5195,3,2,1,4,1,4,2,1,3,5,1,3,2,1,2,2,2,3,5,1,2,3,1,1,0,0,0,3,4,5,0,5,0,5,0,5,0,1,4,5,0,1,2,5,1,3,2,1,5,0,0,0,0,6,6,1,0,0
1,5195,4,3,2,4,1,3,3,1,4,4,1,3,3,1,2,3,4,3,4,3,2,3,2,1,0,0,0,4,4,5,0,5,0,5,0,5,0,1,3,5,0,5,0,5,1,3,2,1,5,0,0,0,0,6,4,2,1,0
1,5566,3,4,3,4,2,2,2,2,4,5,2,1,4,2,4,4,4,4,5,5,5,4,4,1,0,0,0,4,4,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,3,4,5,2,5,0,0,0,0,6,6,2,0,0
1,5388,5,2,1,4,3,5,1,2,4,3,1,1,4,1,1,5,4,2,3,4,2,5,5,2,3,6,17,2,4,5,0,1,5,1,5,1,4,1,4,1,5,1,5,1,4,5,5,1,1,3,3,11,3,6,6,98,0,0
1,1052,3,2,1,2,1,3,1,1,1,3,1,1,1,1,1,2,1,4,5,4,1,4,4,1,0,0,0,2,4,5,0,1,5,1,5,1,5,5,0,5,0,5,0,4,3,1,3,1,5,0,0,0,0,8,6,4,0,0
1,6082,4,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,5,1,2,7,13,3,2,3,5,0,1,4,1,5,5,0,5,0,1,5,1,5,4,1,1,3,1,1,8,3,8,3,6,6,4,0,0
1,5147,2,4,5,4,5,3,4,4,3,4,1,1,3,4,4,5,4,4,4,4,4,4,5,4,15,20,0,3,4,1,4,1,4,1,4,1,4,1,5,1,4,1,4,1,3,5,5,2,5,0,0,0,0,8,6,13,0,0
1,2474,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,4,2,1,2,1,3,1,4,5,0,5,0,1,4,1,4,5,4,5,3,2,5,0,0,0,0,6,6,14,0,0
1,235,2,3,1,4,1,5,3,1,1,3,1,3,5,1,3,5,3,5,3,4,3,5,1,1,0,0,0,2,3,5,0,1,3,1,5,1,4,1,5,1,5,1,5,1,5,5,4,3,1,5,2,12,3,6,2,95,0,0
1,8104,4,2,2,5,2,5,4,2,5,4,2,4,4,4,3,5,3,5,5,4,3,5,4,2,3,0,0,2,3,5,0,1,5,1,3,1,4,1,5,1,5,1,3,4,2,4,5,2,1,3,3,7,3,6,5,1,0,0
1,3580,3,1,2,4,1,2,1,1,1,1,1,1,1,1,1,3,3,2,2,4,2,2,5,1,0,0,0,5,3,5,0,1,3,1,5,1,4,1,5,1,4,1,5,5,1,1,4,2,1,98,8,13,3,6,6,95,0,0
1,1327,3,1,1,4,1,4,1,1,1,2,1,1,4,1,2,3,3,4,3,3,4,5,5,1,0,0,0,5,4,1,4,1,4,1,5,1,3,1,3,1,4,1,5,3,4,3,4,2,1,5,3,14,3,6,6,4,0,0
1,320,6,4,1,4,1,5,1,1,1,3,1,1,5,1,3,5,1,4,5,4,1,3,2,1,0,0,0,2,4,5,0,5,0,1,5,1,3,5,0,5,0,1,5,3,5,1,2,1,5,0,0,0,0,4,2,95,0,0
1,502,2,1,1,2,1,4,1,1,2,3,1,1,1,1,3,5,2,5,4,5,2,1,1,5,3,0,0,4,3,5,0,1,3,5,0,5,0,5,0,5,0,1,5,4,4,5,5,1,5,0,0,0,0,6,2,13,0,0
1,1692,2,3,1,2,1,5,1,1,1,5,1,1,1,1,1,2,1,5,1,3,1,1,3,1,0,0,0,2,3,5,0,5,0,1,3,5,0,1,5,1,5,1,5,1,5,1,1,1,5,0,0,0,0,2,2,95,0,0
1,2170,3,2,1,4,2,5,3,2,2,5,2,5,4,3,2,5,2,5,3,5,4,5,3,3,10,3,0,4,3,1,3,1,5,1,5,1,5,1,5,5,0,5,0,3,5,5,3,2,1,4,3,16,3,6,6,3,0,0
1,7687,5,1,2,3,3,2,1,1,3,1,1,1,1,2,1,1,2,3,2,1,2,3,4,5,3,0,0,4,3,5,0,5,0,1,4,1,3,1,3,1,4,1,4,2,1,1,2,2,1,3,3,6,3,7,6,1,0,0
1,7687,6,1,2,4,3,2,2,1,2,1,2,2,3,2,2,1,3,4,4,1,3,4,4,4,12,0,0,4,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,1,1,2,2,1,3,3,7,3,7,6,1,0,0
1,6114,2,1,1,3,3,4,4,3,4,3,2,2,2,1,2,4,3,4,3,4,5,5,3,1,0,0,0,2,4,1,4,1,5,1,5,1,3,1,5,1,3,1,5,3,5,4,5,1,5,0,0,0,0,7,6,1,0,0
1,6114,3,1,1,4,2,4,4,1,1,3,1,1,2,1,2,2,4,4,4,5,4,5,1,1,0,0,0,2,4,1,4,1,5,1,5,1,3,1,5,1,5,1,5,3,4,5,3,1,5,0,0,0,0,7,7,1,0,0
1,4032,4,2,2,3,2,4,4,1,2,3,3,1,4,2,3,4,3,4,4,3,3,5,4,1,0,0,0,5,4,5,0,1,4,1,5,5,0,1,6,1,5,1,5,5,1,3,2,2,1,7,3,16,3,6,3,5,0,0
1,1160,8,2,1,3,2,4,4,1,2,4,1,1,4,1,3,4,2,4,5,5,5,5,5,1,0,0,0,3,3,1,3,1,5,1,5,1,3,1,5,1,5,1,5,5,5,5,5,2,1,6,3,12,3,5,3,1,0,0
1,1160,9,1,2,4,1,4,4,1,4,4,2,1,1,2,4,3,2,4,4,4,4,4,5,1,0,0,0,3,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,5,5,1,1,4,3,8,3,4,2,1,0,0
1,2923,3,2,1,4,2,4,5,1,4,3,1,1,1,1,4,5,5,3,4,2,2,5,3,1,0,0,0,5,4,1,2,5,0,1,4,1,3,5,0,1,4,1,4,1,5,3,3,2,1,2,3,10,3,8,8,13,0,0
1,7368,4,3,4,3,1,2,3,1,2,3,1,1,3,1,1,2,3,3,4,3,3,4,3,1,0,0,0,2,2,5,0,5,0,5,0,5,0,5,0,5,0,5,0,3,1,3,1,2,5,0,0,0,0,6,7,4,0,0
1,3980,3,1,2,3,1,3,3,1,2,3,1,1,1,1,3,4,1,3,4,2,1,3,1,1,0,0,0,2,2,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,1,1,2,1,5,0,0,0,0,2,2,95,0,0
1,3980,4,1,3,2,1,3,3,1,2,2,1,1,1,1,3,3,1,1,3,3,1,3,1,1,0,0,0,2,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,1,3,1,4,1,5,0,0,0,0,2,2,95,0,0
1,3948,4,1,2,4,4,5,2,3,4,4,3,1,3,1,4,5,2,5,5,5,3,5,3,1,0,0,0,3,4,1,3,1,5,1,3,1,6,1,5,1,5,1,6,4,4,3,5,1,5,0,0,0,0,6,6,95,0,0
1,3976,3,3,2,4,2,3,3,2,3,4,2,3,2,2,2,5,3,2,3,2,2,5,2,2,3,0,0,2,3,1,5,1,4,1,5,1,4,1,4,1,4,1,5,1,2,4,3,2,1,7,3,11,3,6,2,4,0,0
1,5607,4,1,2,4,1,5,4,2,2,3,1,5,4,2,2,5,3,5,5,5,5,5,2,1,0,0,0,2,4,5,0,1,4,5,0,1,5,5,0,1,5,1,5,5,1,5,5,1,1,3,3,3,3,4,6,4,0,0
1,616,3,3,3,4,1,4,1,1,1,1,1,1,3,1,1,5,1,4,4,3,3,4,2,5,3,0,0,5,4,1,3,1,5,1,5,1,5,1,5,1,5,1,5,5,4,5,5,2,5,0,0,0,0,6,6,1,0,0
1,4685,4,1,2,2,2,3,2,1,1,4,1,2,1,2,1,5,2,2,4,2,2,5,2,1,0,0,0,4,3,5,0,5,0,5,0,5,0,5,0,1,4,5,0,1,1,2,2,2,1,98,8,98,8,6,6,1,0,0
1,4685,5,1,3,3,2,4,2,1,1,2,2,1,1,2,2,4,4,4,3,4,3,5,2,5,3,0,0,5,4,5,0,5,0,1,6,1,2,1,6,1,5,5,0,1,1,2,2,2,1,4,3,9,3,6,6,18,1,0
1,3070,3,3,1,4,1,4,3,1,4,4,2,2,4,4,4,5,4,4,3,4,5,5,5,3,3,0,0,4,4,1,5,1,5,1,4,1,4,1,5,1,5,1,5,2,5,3,2,2,1,5,3,14,3,6,6,1,0,0
1,551,2,3,2,2,3,2,2,1,1,3,1,1,1,2,1,3,1,3,4,5,3,4,3,1,0,0,0,2,3,1,4,1,4,1,4,1,4,1,2,1,4,1,3,2,4,1,3,3,1,3,3,15,3,5,2,4,0,0
1,551,3,2,4,1,3,2,2,1,1,2,1,1,1,1,2,3,1,2,3,3,4,4,2,1,0,0,0,2,3,1,4,1,3,1,4,1,4,1,3,1,4,5,0,2,1,1,3,2,1,3,3,98,8,5,5,4,0,0
1,3388,4,1,1,2,1,3,1,1,1,1,2,2,1,1,1,3,2,2,2,2,1,3,3,1,0,0,0,4,3,5,0,5,0,1,5,5,0,5,0,5,0,5,0,4,1,1,2,2,1,4,3,13,3,6,6,4,0,0
1,1315,3,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,1,3,1,4,4,3,3,5,3,0,0,2,3,5,0,5,0,1,2,5,0,1,4,5,0,1,4,4,1,3,2,1,1,6,3,10,3,6,6,17,0,0
1,4540,3,1,2,4,1,2,2,1,2,1,1,1,4,1,1,4,1,1,2,4,1,4,4,4,13,12,0,2,4,5,0,1,5,1,5,5,0,1,3,1,4,1,4,3,1,4,4,1,1,6,3,9,3,98,6,4,0,0
1,4246,4,1,1,3,1,5,3,2,2,4,1,2,4,1,2,5,1,4,4,3,4,5,2,1,0,0,0,4,4,1,4,1,5,1,5,5,0,1,5,5,0,1,5,3,1,4,2,2,5,0,0,0,0,7,6,4,0,0
1,6382,2,2,1,5,1,5,1,1,4,5,2,3,3,4,5,4,4,4,4,5,5,5,4,1,0,0,0,5,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,0,0,0,0,6,5,4,0,0
1,3257,3,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,4,1,0,0,0,3,3,5,0,1,3,1,3,5,0,5,0,1,4,5,0,4,1,1,2,1,5,0,0,0,0,6,6,2,0,0
1,4905,3,2,1,2,1,4,4,1,1,3,1,4,5,2,1,4,2,5,2,4,4,5,4,1,0,0,0,4,3,1,3,5,0,1,5,1,4,5,0,5,0,1,5,3,1,3,3,2,5,0,0,0,0,6,6,95,0,0
1,3893,3,3,1,2,2,4,1,1,2,2,2,4,1,1,2,4,2,2,3,5,5,4,5,1,0,0,0,4,4,1,4,5,0,1,5,1,5,1,3,1,5,5,0,4,1,2,4,2,1,98,8,15,3,2,2,95,0,0
1,5505,4,2,2,3,1,4,2,1,2,4,1,1,1,1,2,3,1,2,2,2,1,2,3,1,0,0,0,2,4,5,0,1,5,1,6,5,0,5,0,1,3,1,4,3,1,4,2,2,1,4,3,8,3,6,6,2,18,0
1,3608,3,1,1,3,2,4,2,2,1,1,2,1,1,1,2,2,1,4,2,4,3,4,1,1,0,0,0,2,3,5,0,1,2,5,0,1,4,1,4,1,4,1,4,4,1,2,4,2,1,8,3,10,3,6,6,1,0,0
1,5172,4,1,1,4,1,5,3,1,1,2,1,2,5,1,3,5,4,5,3,5,5,5,3,1,0,0,0,4,4,1,5,1,5,1,5,5,0,1,4,1,5,1,5,5,5,5,5,2,1,3,3,3,3,6,6,3,0,0
1,7615,3,2,3,4,2,5,4,2,4,2,2,2,3,2,3,5,4,5,5,4,4,5,3,6,3,15,6,5,4,5,0,1,3,1,5,5,0,5,0,1,5,1,5,4,5,5,2,1,1,5,3,13,3,8,8,9,0,0
1,4991,3,2,3,3,1,2,2,1,2,3,1,4,1,1,3,5,2,2,3,2,3,5,5,1,0,0,0,5,4,1,4,1,5,1,5,1,4,5,0,1,5,1,5,3,1,4,4,1,1,5,3,13,3,8,6,1,0,0
1,4088,3,2,2,4,1,5,2,1,3,4,2,1,1,1,1,5,2,4,3,3,2,5,5,1,0,0,0,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,3,3,1,1,4,3,13,3,6,5,4,0,0
1,4088,4,3,1,4,1,3,3,1,3,3,2,1,4,2,3,5,4,5,4,3,2,5,5,6,3,0,0,2,4,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,3,3,1,1,5,3,10,3,6,6,13,0,0
1,3926,3,2,1,3,4,5,2,3,4,3,2,1,4,2,5,5,1,4,5,4,3,5,5,3,3,0,0,2,3,1,4,1,5,1,4,1,5,1,5,1,4,1,5,5,4,4,5,3,1,5,3,13,3,6,6,17,0,0
1,3926,4,1,1,3,3,5,1,3,4,4,3,2,5,1,4,4,4,4,4,3,3,5,5,4,3,0,0,3,4,1,5,1,4,1,4,1,5,1,5,1,5,1,5,5,4,5,4,2,1,5,3,9,3,6,5,95,0,0
1,4198,2,1,1,3,2,2,1,2,4,2,2,1,2,1,1,2,3,2,2,1,1,2,3,3,3,0,0,3,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,2,1,2,5,0,0,0,0,6,6,95,0,0
1,6451,3,1,1,4,1,4,1,1,2,2,2,1,1,2,1,5,5,4,4,3,4,5,3,1,0,0,0,4,3,5,0,5,0,1,3,5,0,1,5,5,0,5,0,4,1,1,3,2,1,2,3,11,3,8,7,4,0,0
1,6451,4,1,1,3,1,4,2,2,1,2,2,1,1,3,2,5,5,4,4,2,3,5,4,2,3,0,0,2,4,5,0,5,0,1,2,5,0,1,5,5,0,5,0,5,1,1,2,1,1,6,3,11,3,8,8,1,4,0
1,7681,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,3,5,0,5,0,1,3,5,0,1,4,1,3,1,3,1,1,2,1,1,5,0,0,0,0,7,6,5,0,0
1,7991,2,2,2,4,1,5,5,1,1,3,1,1,3,2,3,5,2,2,2,4,5,1,5,1,0,0,0,4,4,5,0,5,0,5,0,5,0,1,5,5,0,5,0,4,1,4,5,2,5,0,0,0,0,6,6,98,0,0
1,2730,3,2,2,4,1,5,2,1,2,2,1,2,2,3,5,5,3,5,5,5,3,5,1,1,0,0,0,2,2,5,0,5,0,1,5,5,0,5,0,5,0,1,5,5,1,3,4,2,5,0,0,0,0,6,2,2,0,0
1,7990,3,3,4,1,1,4,2,1,4,3,1,1,4,2,4,2,3,4,2,4,3,2,4,1,0,0,0,3,3,1,2,1,2,1,2,5,0,1,2,1,4,1,5,4,5,5,3,2,5,0,0,0,0,6,6,4,0,0
1,7954,3,1,2,4,1,5,2,2,2,3,2,4,1,1,4,5,3,3,3,5,3,5,4,2,3,0,0,4,4,5,0,1,5,5,0,1,5,1,5,5,0,1,5,4,4,4,3,2,5,0,0,0,0,6,6,4,0,0
1,6629,3,2,1,2,1,4,2,1,1,1,1,2,2,2,2,4,2,3,3,4,3,4,3,1,0,0,0,4,4,5,0,5,0,1,4,5,0,5,0,1,4,1,5,2,1,2,4,1,1,5,3,12,3,6,6,14,13,0
1,2112,3,3,2,3,4,5,4,3,3,4,4,3,2,3,2,3,3,3,3,4,3,3,5,4,3,0,0,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,3,4,2,5,2,1,4,3,12,3,6,6,2,5,0
1,1267,2,2,2,5,2,2,2,1,3,4,2,3,3,3,3,2,3,2,3,1,3,5,1,2,17,0,0,2,4,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,1,2,4,1,5,0,0,0,0,6,6,4,0,0
1,7181,4,1,1,3,3,4,1,3,3,1,3,3,2,4,3,2,4,4,3,4,3,5,5,1,0,0,0,3,4,5,0,5,0,1,4,5,0,1,4,1,5,1,4,1,1,1,5,1,1,1,3,10,3,7,6,95,0,0
1,2586,3,2,2,4,2,2,2,1,3,2,1,2,3,1,2,5,2,2,3,3,2,5,4,3,3,0,0,5,3,1,4,1,4,1,4,1,4,1,5,1,6,1,4,4,4,3,4,2,1,5,3,11,3,7,5,4,0,0
1,2425,1,1,2,2,2,1,1,1,2,5,2,2,1,2,2,1,2,2,2,5,2,3,1,1,0,0,0,3,4,1,4,1,2,1,4,1,2,1,2,1,4,1,5,1,4,4,4,3,5,0,0,0,0,6,2,4,0,0
1,2425,2,2,1,4,3,2,1,1,4,5,1,2,2,2,2,2,2,2,2,3,3,4,2,1,0,0,0,2,4,1,4,1,3,1,5,1,5,5,0,1,5,1,5,1,3,4,2,2,5,0,0,0,0,6,2,2,0,0
1,2406,3,2,1,2,1,2,1,1,1,4,1,4,2,1,2,2,1,1,2,1,2,2,1,1,0,0,0,2,4,1,2,1,5,1,5,1,5,5,0,1,5,1,5,2,2,5,2,2,5,0,0,0,0,6,6,2,0,0
1,4257,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,2,2,3,0,0,4,3,1,3,1,4,1,4,1,4,1,4,1,4,1,4,3,3,3,4,2,5,0,0,0,0,6,6,13,0,0
1,3911,3,2,1,2,3,2,5,2,2,2,2,3,2,2,2,1,1,3,2,4,2,1,2,1,0,0,0,2,2,1,5,1,5,1,2,5,0,1,5,1,5,1,5,3,1,1,4,2,1,7,3,13,3,7,7,8,0,0
