EMSAREL97,EMSAID97,EMSASN97,Q12A1,Q12A2A,Q12A2B,Q12A2C,Q12A2D,Q12A2E,Q12A2F,Q12A2G,Q12A2H,Q12A2I,Q12A2J,Q12A2K,Q12A2L,Q12A2M,Q12A2N,Q12A2O,Q12A2P,Q12A3,Q12A4,Q12A5,Q12A6A,Q12A6B,Q12A6C,Q12A6D,Q12A6E,Q12A6F,Q12A7A,Q12A7B,Q12A7C,Q12A7D,Q12A7E,Q12A8,Q12A9,Q12A10,Q12A11,Q12A12,Q12A13,Q12A14,Q12A15,Q12A16,Q12A17,Q12A18,Q12A19T,Q12A19S,Q12A20AN,Q12A20AP,Q12A20BN,Q12A20BP,Q12A20CN,Q12A20CP,Q12A20DN,Q12A20DP,Q12A20EN,Q12A20EP,Q12A20FN,Q12A20FP,Q12A21AN,Q12A21AP,Q12A21BN,Q12A21BP,Q12A21CN,Q12A21CP,Q12A21DN,Q12A21DP,Q12A21EN,Q12A21EP,Q12A21FN,Q12A21FP,Q12A21GN,Q12A21GP,Q12A21HN,Q12A21HP,Q12A22A,Q12A22B,Q12A22C,Q12A23,Q12A24,Q12A25,Q12A26,Q12A27,Q12A28,Q12A28A,Q12A28B,Q12A28C,Q12A28D,Q12A29A,Q12A29B,Q12A29C,Q12A29D,Q12A29E,Q12A29F,Q12A29G,Q12A30A,Q12A30B,Q12A30C,Q12A30D,Q12A30E,Q12A31A,Q12A31B,Q12A31C,Q12A31D,Q12A31E,Q12A31F,Q12A31G,Q12A31H,Q12A32,PRESCHL
3,5554,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1300,60,585,715,0,0,0,0,0,0,0,1105,0,5,10,1,1,5,5,80,80,38,38,0,1,22,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,99,99,99,3,3,21000,99999,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,5,2,1,2,2,2,2,1,1,180,0
3,4470,2,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,1,5,1,480,12,354,124,2,0,0,0,9999,9999,2,432,999,3,6,1,1,5,5,28,28,19,19,0,1,17,40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,2,99,99,1,1,20150,25000,350,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5773,2,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,620,999,200,400,15,2,3,0,0,0,15,565,565,30,5,1,1,5,1,32,32,3,3,0,1,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,15,99,99,15,10,31718,50000,6000,5,0,0,0,0,2,2,1,2,1,1,1,1,5,5,5,5,3,1,1,1,1,2,2,1,180,0
3,3763,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,442,17,80,9999,9999,2,1,999,9999,9999,999,9999,999,99,1,1,5,1,1,24,23,3,3,1,1,24,999,999,99,999,99,99,99,99,99,99,9,9,99,9,99,99,2,0,9,99,8,0,15,0,99,9,99,99,4,99,24,0,0,99999,99999,99999,5,0,0,0,0,2,2,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,182,0
3,4085,2,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,540,20,205,297,11,27,5,0,9999,9999,25,270,95,46,0,1,1,5,5,40,40,13,7,0,1,15,0,53,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,36,0,1,0,0,99,99,68,3,3,24157,35000,99999,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,1,2,2,2,1,1,1,1,2,180,0
3,758,2,1,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,540,29,192,302,5,25,0,999,0,0,19,270,0,46,.1,1,1,5,1,37,37,9,9,1,1,15,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,7,99,99,3,5,24157,30000,3648,5,0,0,0,0,2,2,2,1,1,2,1,1,5,5,5,5,2,1,2,1,1,1,1,1,187,0
3,766,3,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,2,1023,57,21,612,390,0,0,0,0,0,211,211,0,10,.1,1,1,1,1,68,68,8,8,0,1,22,5,0,57,0,2,0,2,0,1,0,0,0,0,0,3,0,0,0,1,0,36,0,25,0,2,0,0,0,11,99,99,2,1,24000,34000,2375,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,2,3,3,1,1,1,1,1,177,0
3,764,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,774,40,306,185,149,129,5,0,0,133,133,9999,999,99,0,1,5,5,1,54,54,12,11,1,1,14.3,72,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,2,52,99,5,5,26810,99998,33,5,0,0,0,0,2,2,2,1,1,1,1,1,5,5,5,1,2,1,1,1,1,1,1,1,180,0
3,1990,5,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,805,62,0,805,0,0,0,0,9999,9999,999,604,999,5,15,1,5,5,5,60,60,2,2,0,1,13.4,0,29,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,29,0,1,0,0,18,99,99,5,5,23000,28000,99999,5,0,0,0,0,2,3,1,1,1,1,1,1,1,1,5,5,2,2,2,1,1,1,1,2,180,0
3,4049,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,277,11,68,208,1,0,0,0,0,0,0,268,0,19,2,1,1,1,1,17,17,2,2,0,1,21.299999,24,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,999,98,998,98,8,98,98,4,0,99,1,3,27000,45000,99999,5,0,0,0,0,2,4,3,2,1,2,3,1,5,5,5,5,3,1,1,1,1,1,1,2,180,0
3,1968,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1135,227,83,1052,0,0,0,0,0,0,0,817,34,10,99,1,9,1,1,55,55,0,99,0,1,21,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,0,25,0,0,0,0,20,25,55,25,25,25000,43000,99999,5,0,0,0,0,2,3,1,2,1,2,1,1,1,5,5,5,3,1,2,1,1,2,2,2,180,0
3,4343,4,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,370,8,60,122,50,125,7,6,9999,9999,999,0,0,17,2,5,5,1,1,20,19,4,0,0,1,18,7,0,2,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,3,0,0,0,0,0,10,99,9,2,1,19500,23200,2800,1,2850,6,5,1,2,2,3,3,2,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,175,0
3,1531,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,5,1,900,50,387,450,63,0,0,0,63,63,63,450,270,5,5,1,5,5,5,62,62,10,10,1,1,26,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,39,0,1,0,0,5,5,0,15,15,20000,25000,78,5,0,0,0,0,3,2,3,3,1,2,1,1,5,5,5,5,2,2,2,1,2,1,1,2,180,0
3,3046,4,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,413,24,139,270,2,0,2,0,0,0,0,244,41,99,0,1,1,5,9,29,29,3,3,0,1,23,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,1,0,0,2,0,99999,99999,5188,5,0,0,0,0,2,3,8,2,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,3046,5,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,413,24,139,270,2,0,2,0,0,0,0,244,41,99,0,1,1,5,9,29,29,3,3,0,1,23,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,1,0,0,2,0,99999,99999,5188,5,0,0,0,0,2,3,8,2,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,3658,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,3,649,38,428,201,13,6,0,0,0,0,0,493,493,36,4,1,1,5,1,52,52,18,0,0,1,12,0,91.300003,0,6.5,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,69.400002,0,30.6,0,0,0,0,6,42,0,2,8,23000,32000,3431,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,1
3,5525,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,192,5,0,192,0,0,0,0,192,0,0,0,157,.5,2,1,1,5,1,18,18,4,4,0,1,10.7,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,99,99,99,3,2,99999,99999,99999,5,0,0,0,0,2,1,1,1,1,2,1,1,5,5,5,5,2,3,2,1,1,1,1,1,180,0
3,480,4,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,413,24,139,270,2,0,2,0,0,0,0,244,41,99,0,1,1,5,9,29,29,3,3,0,1,23,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,1,0,0,2,0,99999,99999,5188,5,0,0,0,0,2,3,8,2,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,2846,2,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,413,24,139,270,2,0,2,0,0,0,0,244,41,99,0,1,1,5,9,29,29,3,3,0,1,23,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,1,0,0,2,0,99999,99999,5188,5,0,0,0,0,2,3,8,2,1,2,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,5802,3,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,629,24,154,463,1,4,3,4,1,1,5,503,0,6,1,1,1,1,1,38,38,23,22,0,1,22,46,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,0,0,0,0,5,99,38,10,4,99999,99999,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,180,0
3,2833,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,252,999,5,247,0,0,0,0,9999,0,0,0,0,5,1,1,1,5,5,17,17,7,7,0,1,15,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,14,0,0,0,3,0,2,99,99,2,1,22250,99999,1800,5,0,0,0,0,9,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,181,0
3,2584,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,696,24,0,696,0,0,0,0,0,0,0,694,0,8,6,1,1,5,1,36,36,15,15,0,1,25,0,42,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,2,99,99,3,3,22200,30400,18,5,0,0,0,0,2,1,2,3,2,2,1,1,5,5,5,5,2,1,2,1,1,2,1,1,180,0
3,2756,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,617,999,62,555,0,0,0,0,0,6,6,425,0,10,5,1,1,5,1,32,32,17,17,0,1,26,0,10,0,90,0,0,0,0,0,0,0,0,98,8,98,98,98,998,8,98,98,998,98,998,98,8,98,98,99,99,32,2,0,20000,26000,2000,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,2,2,180,0
3,4618,4,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,1,731,13,439,283,0,0,0,9,0,2,0,204,50,2,.5,1,1,5,5,41,41,17,17,0,1,25,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,0,6,41,0,4,2,99999,27924,3800,5,0,0,0,0,2,2,2,2,1,2,2,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,606,7,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,805,62,0,805,0,0,0,0,9999,9999,999,604,999,5,15,1,5,5,5,60,60,2,2,0,1,13.4,0,29,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,29,0,1,0,0,18,99,99,5,5,23000,28000,99999,5,0,0,0,0,2,3,1,1,1,1,1,1,1,1,5,5,2,2,2,1,1,1,1,2,180,0
3,3682,5,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,701,32,358,343,0,0,0,0,0,0,0,459,70,8,7,1,1,5,1,38,37,15,15,0,1,25,45,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,6,0,0,0,99,99,99,4,0,20630,99998,99998,5,0,0,0,0,2,1,3,2,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,1943,4,1,5,1,1,1,1,5,1,5,5,5,5,5,5,5,1,1,2,400,10,0,400,0,0,0,0,400,0,0,320,0,3,99,1,1,5,1,28,28,14,14,0,1,23,0,48,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,98,98,998,98,998,98,8,0,0,99,99,99,5,5,28000,35000,35,5,0,0,0,0,2,2,2,2,1,2,1,1,5,5,5,1,1.5,1,1,1,1,1,1,1,182,0
3,3537,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,5,1,385,18,0,385,0,0,0,0,0,0,0,270,39,.5,10,1,1,5,1,25,25,15,15,0,1,24,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,4,99,99,2,2,20000,26000,18,5,0,0,0,0,2,3,2,2,1,2,1,1,5,5,5,5,1,1,2,1,1,1,1,1,190,0
3,3613,3,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,190,999,183,6,1,0,0,0,9999,9999,999,9999,999,99,0,9,1,1,1,20,13,99,99,99,1,20,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,11,99,99,5,3,99999,99999,99999,1,3100,6,5,5,2,1,3,2,1,1,3,1,5,5,5,5,9,1,1,1,1,1,1,1,180,0
3,3613,4,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,190,999,183,6,1,0,0,0,9999,9999,999,9999,999,99,0,9,1,1,1,20,13,99,99,99,1,20,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,11,99,99,5,3,99999,99999,99999,1,3100,6,5,5,2,1,3,2,1,1,3,1,5,5,5,5,9,1,1,1,1,1,1,1,180,0
3,4229,2,1,5,5,5,5,5,5,1,1,1,1,5,5,5,5,1,5,1,821,90,1,820,0,0,0,0,0,821,0,821,0,21,1.6,1,1,9,1,55,55,7,7,0,1,33,7,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,10,99,99,13,1,28000,45000,99998,5,0,0,0,0,3,2,2,2,1,2,1,1,1,5,5,5,2,1,2,1,1,1,1,1,180,0
3,4182,2,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,853,19,392,452,9999,999,999,0,0,1,1,9999,597,99,99,1,1,5,1,57,57,41,41,1.5,1,15,0,65,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,57,3,0,22000,32000,99999,5,0,0,0,0,1,1,2,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,3667,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,732,30,1,730,1,0,0,0,0,0,0,450,75,10,1.5,1,1,5,5,30,30,4,4,0,1,30,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,0,0,0,0,0,99,25,25,4,2,23000,34000,5700,5,0,0,0,0,1,2,1,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,181,0
3,2145,2,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,5,1,740,35,535,185,5,1,14,0,14,14,14,370,74,23,24,1,1,5,5,48,48,17,17,0,1,22,43,0,3,0,0,0,0,0,2,0,9,9,99,9,99,99,99,999,9,99,99,999,6,0,99,9,99,99,5,99,99,7,6,99999,99998,3300,5,0,0,0,0,2,2,2,1,1,2,2,1,5,5,5,5,1,1,1,1,1,1,1,2,180,0
3,1403,6,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,5,634,47,146,254,32,190,13,0,9999,9999,190,571,571,99,1,1,1,1,1,46,40,34,2,0,1,19,999,999,99,999,99,99,99,99,99,99,9,9,99,9,99,99,99,999,9,99,99,999,99,999,99,9,99,99,99,99,46,4,1,99999,99999,99999,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,2,2,1,1,1,1,2,170,0
3,665,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,5,1,1250,65,250,938,25,25,13,0,9999,9999,999,250,175,34,8,1,5,5,5,94,93,8,8,0,1,23.700001,0,89,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0,15,0,2,0,0,4,99,99,30,18,28500,43000,6500,5,0,0,0,0,2,2,1,1,1,1,1,1,5,5,5,1,1,2,1,2,2,1,1,2,180,0
3,4871,5,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,1,435,20,9,426,0,0,0,0,0,0,0,370,999,10,2,1,1,5,5,34,33,1,1,99,1,22,16,0,18,0,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,50,0,49.970001,0,.029999999,0,0,99,99,99,2,1,24941,38659,99999,5,0,0,0,0,2,2,2,3,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,181,0
3,2945,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,3,787,28,493,274,40,1,999,999,118,8,16,299,999,2,1,1,1,1,1,51,50,23,23,10,1,25,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,4,0,5,8,2,21000,30000,32,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,1,3,2,1,1,1,1,1,2,180,0
3,4098,2,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,260,6,0,260,0,0,0,0,0,0,0,212,48,25,0,1,1,1,1,14,12,3,0,0,1,28,6,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,1,0,0,0,0,0,1,10,0,3,3,20900,22000,1950,1,1000,6,1,1,2,1,1,1,1,1,3,1,5,5,5,5,2,9,1,1,1,1,1,2,999,0
3,5125,3,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,607,32,206,398,0,3,0,0,0,0,3,274,212,12,2,1,1,5,1,39,39,23,23,0,1,15.6,41,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,0,0,0,5,99,39,3,1,21330,29884,4758,5,0,0,0,0,2,2,2,2,2,2,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,1907,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,396,10,325,63,8,0,0,0,0,0,0,95,16,1,8,1,5,5,1,22,22,10,10,3,1,20,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,22,3,1,28000,31000,99999,5,0,0,0,0,2,2,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,2,180,0
3,6064,2,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,629,24,154,463,1,4,3,4,1,1,5,503,0,6,1,1,1,1,1,38,38,23,22,0,1,22,46,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,0,0,0,0,5,99,38,10,4,99999,99999,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,180,0
3,2955,2,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,609,29,160,439,2,3,2,3,0,2,2,457,0,17,99,1,1,5,1,38,38,24,23,0,1,17,44,0,18,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,4,0,38,4,3,21330,29250,99999,5,0,0,0,0,2,2,3,2,2,2,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2178,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,9,446,23,224,213,3,6,0,0,4,1,0,0,0,16,1,1,5,5,1,35,35,4,4,0,1,24,31,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,2,1,99999,99999,99999,5,0,0,0,0,2,2,1,1,1,2,1,1,5,5,5,5,2,1,2,1,1,1,1,1,180,0
3,5335,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,5,3,723,27,490,203,23,7,0,0,0,0,0,229,46,13,10,1,5,5,5,39,39,2,2,0,1,18.700001,0,89.699997,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,71,0,0,0,0,6,99,11,6,5.5,23467,99999,25,5,0,0,0,0,1,1,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,2,180,0
3,4744,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,476,16,0,476,0,0,0,0,9999,9999,999,466,5,7,6.8000002,1,1,5,5,27,27,14,13,0,1,22,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,50,0,4,0,0,8,10,41,8,10,21000,33000,4500,5,0,0,0,0,2,2,2,1,1,1,1,1,5,5,5,5,2,2,1,1,1,1,1,1,182,0
3,4744,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,476,16,0,476,0,0,0,0,9999,9999,999,466,5,7,6.8000002,1,1,5,5,27,27,14,13,0,1,22,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,50,0,4,0,0,8,10,41,8,10,21000,33000,4500,5,0,0,0,0,2,2,2,1,1,1,1,1,5,5,5,5,2,2,1,1,1,1,1,1,182,0
3,3099,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,347,15,0,347,0,0,0,0,0,0,0,331,6,.039999999,.039999999,1,1,5,5,19,19,11,11,0,1,34.700001,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,0,4,99,99,2,2,99999,99999,99999,5,0,0,0,0,2,2,2,1,1,1,1,1,5,5,5,1,1,1,2,1,1,1,1,1,191,0
3,3099,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,347,15,0,347,0,0,0,0,0,0,0,331,6,.039999999,.039999999,1,1,5,5,19,19,11,11,0,1,34.700001,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,0,4,99,99,2,2,99999,99999,99999,5,0,0,0,0,2,2,2,1,1,1,1,1,5,5,5,1,1,1,2,1,1,1,1,1,191,0
3,2106,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,1,826,47,0,781,45,0,0,0,9999,20,25,796,8,15,99,1,1,1,1,59,59,19,16,0,1,27,0,33,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,99,99,99,19,3,23000,36000,2470,5,0,0,0,0,2,3,3,2,1,2,1,1,1,5,5,1,2,2,2,1,1,2,2,2,179,0
3,3462,2,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,472,23,19,208,217,28,0,0,170,94,71,434,9,34,4,1,1,5,1,34,34,9,9,0,1,21.5,12,0,26,0,3,0,2,0,99,99,9,9,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,99,99,99,2,2,29000,38000,99999,5,0,0,0,0,2,3,2,3,1,2,3,1,5,5,5,5,9,2,9,1,1,1,1,1,180,0
3,2918,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,780,60,8,757,8,8,0,0,16,0,23,780,780,3,1,1,1,5,5,45,45,5,1,0,1,30,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,10,0,0,7,1,28000,50000,6000,5,0,0,0,0,2,2,2,2,1,2,2,1,5,5,5,5,2,1,2,1,1,1,2,2,180,0
3,2597,3,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,487,30,0,484,3,0,0,0,0,0,0,453,999,3,2,1,1,1,5,24,24,3,3,0,1,20.299999,6,0,20,0,99,99,1,0,99,99,9,9,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,99,2,2,27000,49000,6000,5,0,0,0,0,2,2,2,2,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,182,0
3,832,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,278,10,169,103,3,2,0,0,0,0,0,172,0,3,.5,1,1,5,1,24,24,2,2,0,1,20,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,6,99,99,2,0,31000,42000,99998,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,1,2,1,1,1,1,1,1,1,186,0
3,4983,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1096,75,863,218,0,14,1,0,0,0,0,194,28,5.5,.5,1,1,5,1,77,70,0,0,1,1,23,73,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,999,98,998,1,0,0,0,98,98,98,7,4,26800,99999,99999,5,0,0,0,0,1,1,2,2,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,3380,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,9,360,11,9999,9999,9999,999,999,999,9999,0,0,0,0,99,99,5,5,1,1,21,20,2,1,0,9,99,25,0,1,0,99,99,99,99,99,99,9,9,99,9,99,99,99,999,9,99,99,999,99,999,99,9,99,99,1,99,0,2,2,99999,99999,99999,1,9999,9,5,5,1,3,1,3,9,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,5479,2,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,9999,999,9999,9999,9999,999,999,999,9999,9999,999,9999,999,99,99,9,5,5,5,50,50,18,18,99,1,15.3,999,999,99,999,99,99,99,99,99,99,9,9,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,98,98,99,0,2,30000,99998,99998,5,0,0,0,0,2,4,1,2,1,2,1,1,5,5,5,1,2,2,2,1,1,1,1,2,184,0
3,4593,3,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,210,9,92,67,40,8,2,0,4,4,4,23,17,37,0,5,5,1,1,14,14,0,0,2,1,19,12,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,4,99,99,2,2,26000,37000,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,205,0
