FUPREL97,FUPID97,FUPSN97,WEEKDAY,WDTDMON,WDTDDAY,WDTDYR,WDIWMON,WDIWDAY,WDIWYR,WD_DAY,WD_A1,WD_A2,WD_SAQ,WD_FTF,WD_PHONE,WEEKEND,WETDMON,WETDDAY,WETDYR,WEIWMON,WEIWDAY,WEIWYR,WE_DAY,WE_A1,WE_A2,WE_SAQ,WE_FTF,WE_PHONE
3,10057,3,1,5,7,1997,5,8,1997,3,1,3,1,1,5,1,5,10,1997,5,13,1997,6,1,3,1,1,5
3,10057,4,1,5,7,1997,5,8,1997,3,1,3,1,1,5,1,5,10,1997,5,13,1997,6,1,3,1,1,5
3,10114,3,1,11,6,1997,11,9,1997,4,2,5,1,5,1,1,11,8,1997,11,9,1997,6,3,2,1,5,1
3,10022,4,1,5,2,1997,5,15,1997,5,3,3,1,1,5,1,5,3,1997,5,15,1997,6,3,2,1,1,5
3,10022,5,1,5,9,1997,5,15,1997,5,1,1,1,1,5,1,5,10,1997,5,15,1997,6,1,1,1,1,5
3,10111,3,1,9,15,1997,9,18,1997,1,2,3,5,1,5,1,9,14,1997,9,18,1997,7,3,1,5,1,5
3,10111,4,1,9,15,1997,9,18,1997,1,1,1,5,1,5,1,9,14,1997,9,18,1997,7,1,1,5,1,5
3,10165,5,1,11,10,1997,11,13,1997,1,1,1,5,5,1,1,11,9,1997,11,13,1997,7,1,1,5,5,1
3,10165,6,1,11,10,1997,11,13,1997,1,1,1,5,5,1,1,11,9,1997,11,13,1997,7,1,1,5,5,1
3,10139,6,1,6,21,1997,6,21,1997,3,1,1,5,1,5,1,6,21,1997,6,21,1997,6,1,1,5,1,5
3,10139,7,1,6,21,1997,6,21,1997,3,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10008,3,1,6,18,1997,6,21,1997,3,1,1,5,1,5,1,6,15,1997,6,21,1997,7,1,3,5,1,5
3,10132,3,1,9,12,1997,9,12,1997,2,3,1,1,1,5,1,9,99,1997,9,14,1997,6,3,3,1,5,1
3,10395,2,1,10,20,1997,10,14,1997,1,3,1,1,1,5,1,10,19,1997,10,14,1997,7,3,1,5,1,5
3,10007,4,1,5,27,1997,6,2,1997,2,3,1,1,1,5,1,5,23,1997,6,2,1997,6,3,1,1,1,5
3,10149,3,1,9,23,1997,9,27,1997,2,1,1,1,1,5,1,9,23,1997,9,27,1997,6,1,2,1,1,5
3,10357,5,1,10,16,1997,10,29,1997,4,1,2,5,1,5,1,10,18,1997,10,29,1997,6,1,2,5,1,5
3,10127,3,1,5,31,1997,6,3,1997,5,3,1,1,1,5,1,6,1,1997,6,3,1997,6,3,1,1,1,5
3,10106,3,1,5,21,1997,5,25,1997,3,1,1,1,1,5,1,5,24,1997,5,25,1997,6,1,1,1,1,5
3,10106,4,1,5,21,1997,5,25,1997,3,1,1,1,1,5,1,5,24,1997,5,25,1997,6,1,1,1,1,5
3,10112,3,1,6,3,1997,6,9,1997,2,1,1,1,1,5,1,6,7,1997,6,9,1997,6,1,1,1,1,5
3,10112,4,1,6,3,1997,6,9,1997,2,1,1,1,5,1,1,6,7,1997,6,9,1997,6,1,1,1,1,5
3,10151,6,1,10,17,1997,10,17,1997,5,3,5,1,5,1,1,10,18,1997,10,16,1997,6,2,1,1,5,1
3,10151,7,1,10,17,1997,10,17,1997,5,1,1,5,5,1,1,10,19,1997,10,16,1997,6,1,1,5,5,1
3,10389,3,1,10,21,1997,10,27,1997,2,2,1,1,5,1,1,10,26,1997,10,27,1997,7,2,1,1,5,1
3,10389,4,1,10,21,1997,10,27,1997,2,2,1,1,5,1,1,10,26,1997,10,27,1997,7,2,1,1,5,1
3,10029,3,1,11,7,1997,11,11,1997,5,1,4,5,1,5,1,11,9,1997,11,11,1997,7,1,4,5,1,5
3,10171,3,1,10,11,1997,10,11,1997,3,2,1,5,1,5,1,10,11,1997,10,11,1997,7,2,3,5,1,5
3,10171,4,1,10,11,1997,10,11,1997,3,2,1,5,1,5,1,10,11,1997,10,11,1997,7,2,3,5,1,5
3,10097,4,1,6,9,1997,6,9,1997,2,1,1,1,1,5,1,6,9,1997,6,9,1997,6,1,1,1,1,5
3,10097,5,1,6,9,1997,6,9,1997,2,1,1,1,1,5,1,6,9,1997,6,9,1997,6,1,1,1,1,5
3,10047,3,1,4,26,1997,4,26,1997,3,3,1,5,1,5,1,4,28,1997,4,28,1997,7,3,1,5,5,1
3,10047,4,1,4,26,1997,4,26,1997,3,3,1,5,1,5,1,4,28,1997,4,28,1997,7,3,1,5,5,1
3,10412,4,1,11,19,1997,11,20,1997,3,1,1,5,1,5,1,11,23,1997,11,24,1997,7,1,2,5,1,5
3,10429,3,1,10,30,1997,10,30,1997,4,1,1,5,5,1,1,10,30,1997,10,30,1997,6,1,1,5,5,1
3,10438,3,1,11,24,1997,11,24,1997,4,1,1,5,5,1,1,11,24,1997,11,24,1997,7,1,1,5,5,1
3,10438,5,1,11,24,1997,11,24,1997,4,1,1,5,5,1,1,11,24,1997,11,24,1997,7,1,1,5,5,1
3,10180,4,1,99,99,9999,11,17,1997,4,1,1,5,5,1,1,11,17,1997,11,17,1997,7,1,1,5,5,1
3,10180,5,1,11,17,1997,11,17,1997,4,1,1,5,5,1,1,11,17,1997,11,17,1997,7,1,1,5,5,1
3,10327,3,1,10,6,1997,10,6,1997,2,4,2,5,1,5,1,10,6,1997,10,6,1997,7,4,1,5,1,5
3,10051,2,1,5,1,1997,5,4,1997,4,1,2,5,1,5,1,5,3,1997,5,4,1997,6,1,1,5,1,5
3,10397,5,1,11,18,1997,11,19,1997,2,3,3,5,5,1,1,11,22,1997,11,23,1997,6,3,3,5,1,5
3,10397,6,1,11,18,1997,11,19,1997,2,4,1,5,5,1,1,11,22,1997,11,23,1997,6,4,1,5,1,5
3,10052,4,1,5,10,1997,5,12,1997,5,2,2,5,1,5,1,5,11,1997,5,12,1997,7,2,2,5,1,5
3,10120,3,1,10,28,1997,10,28,1997,1,3,1,5,5,1,1,10,27,1997,10,27,1997,6,3,3,5,5,1
3,10167,3,1,11,19,1997,11,19,1997,2,3,1,5,5,1,1,11,24,1997,11,24,1997,6,3,2,5,5,1
3,10028,4,1,5,8,1997,5,9,1997,4,1,1,5,1,5,1,4,28,1997,5,9,1997,6,1,5,5,1,5
3,10028,5,1,5,9,1997,5,9,1997,4,4,1,5,1,5,1,4,28,1997,5,9,1997,6,9,5,5,1,5
3,10053,3,1,6,3,1997,6,3,1997,1,1,4,5,1,5,1,6,3,1997,6,3,1997,6,1,4,5,1,5
3,10053,4,1,6,3,1997,6,3,1997,1,1,4,5,1,5,1,6,3,1997,6,3,1997,6,1,4,5,1,1
3,10315,3,1,99,99,9999,10,14,1997,1,1,5,5,5,1,1,99,99,9999,10,14,1997,7,1,1,5,5,1
3,10315,4,1,99,99,9999,10,14,1997,1,1,1,9,9,9,1,99,99,9999,10,14,1997,7,1,1,5,5,1
3,10087,2,1,5,28,1997,5,28,1997,2,1,9,5,5,1,1,5,99,1997,5,28,1997,7,1,1,5,1,5
3,10280,3,1,10,27,1997,10,27,1997,4,1,1,5,5,1,1,10,27,1997,10,27,1997,7,1,1,5,5,1
3,10085,3,1,10,28,1997,10,28,1997,5,1,1,5,1,5,1,10,28,1997,10,28,1997,7,1,1,5,1,5
3,10085,4,1,10,28,1997,10,28,1997,5,1,1,5,1,5,1,10,26,1997,10,28,1997,7,1,3,5,1,5
3,10123,3,1,6,11,1997,6,12,1997,3,1,1,5,5,1,1,6,7,1997,6,12,1997,6,1,1,5,5,1
3,10174,3,1,10,27,1997,10,27,1997,5,1,1,5,5,1,1,10,22,1997,10,22,1997,7,1,2,5,5,1
3,10174,4,1,10,27,1997,10,27,1997,5,1,2,5,5,1,1,10,22,1997,10,22,1997,7,1,2,5,5,1
3,10095,5,1,10,28,1997,10,28,1997,1,3,2,5,5,1,1,10,27,1997,10,27,1997,7,3,3,5,5,1
3,10282,3,1,10,28,1997,10,28,1997,1,1,1,5,5,1,1,10,28,1997,10,28,1997,7,1,1,5,5,1
3,10201,6,1,9,9,1997,9,9,1997,2,1,2,5,5,1,1,9,9,1997,9,9,1997,6,1,1,5,5,1
3,10262,3,1,99,99,9999,99,99,1997,5,1,1,5,5,1,1,99,99,9999,99,99,9999,7,9,9,5,5,1
3,10285,3,1,11,4,1997,11,4,1997,3,1,2,5,5,1,1,11,4,1997,11,4,1997,7,9,9,5,5,1
3,10299,4,1,10,21,1997,10,21,1997,1,1,1,5,5,1,1,10,21,1997,10,21,1997,7,1,1,5,5,1
3,10299,5,1,10,21,1997,10,21,1997,1,1,1,5,5,1,1,10,21,1997,10,21,1997,7,1,1,5,5,1
3,10189,3,1,11,6,1997,11,9,1997,4,1,1,5,5,1,1,11,8,1997,11,10,1997,6,1,3,5,1,5
3,10189,4,1,11,6,1997,11,9,1997,4,1,1,5,5,1,1,11,8,1997,11,10,1997,6,2,3,5,1,5
3,10259,3,1,9,17,1997,9,20,1997,3,1,1,5,1,5,1,9,14,1997,9,20,1997,7,1,1,5,1,5
3,10156,5,1,9,23,1997,9,26,1997,2,1,1,5,5,1,1,9,21,1997,9,27,1997,7,1,1,5,1,5
3,10156,6,1,99,99,9999,9,26,1997,2,1,1,5,5,1,1,9,21,1997,9,27,1997,7,1,1,5,1,5
3,10398,4,1,10,29,1997,10,30,1997,3,1,1,5,5,1,1,10,26,1997,10,27,1997,7,1,1,5,5,1
3,10018,3,1,4,30,1997,5,2,1997,3,1,1,9,9,9,1,4,27,1997,5,2,1997,6,1,2,9,9,9
3,10121,3,1,11,25,1997,11,28,1997,2,2,3,5,1,5,1,11,23,1997,11,28,1997,7,2,3,5,1,5
3,10121,4,1,11,25,1997,11,28,1997,2,2,3,5,1,5,1,11,23,1997,11,25,1997,7,2,3,5,1,5
3,10240,5,1,11,13,1997,11,13,1997,2,1,5,5,5,1,1,11,16,1997,11,16,1997,6,1,3,5,5,1
3,10173,4,1,10,2,1997,10,3,1997,4,1,1,5,5,1,1,9,20,1997,9,29,1997,6,1,1,5,5,1
3,10039,4,1,6,9,1997,6,10,1997,1,1,1,5,1,5,1,5,25,1997,6,10,1997,7,1,1,9,9,9
3,10039,5,1,6,9,1997,6,10,1997,1,1,1,9,9,9,1,5,25,1997,6,10,1997,7,1,1,5,1,5
3,10219,3,1,10,28,1997,11,8,1997,2,1,3,5,1,5,1,11,1,1997,11,8,1997,6,1,3,5,1,5
3,10391,3,1,11,7,1997,11,22,1997,4,1,2,5,5,1,1,11,7,1997,11,22,1997,7,1,2,5,5,1
3,10391,5,1,10,25,1997,11,22,1997,4,1,2,5,5,1,1,11,7,1997,11,22,1997,7,1,2,5,5,1
3,10416,4,1,11,3,1997,11,6,1997,1,1,4,5,5,1,1,11,8,1997,11,6,1997,6,1,4,5,1,5
3,10416,6,1,11,3,1997,11,9,1997,1,1,3,5,1,5,1,11,8,1997,11,9,1997,6,1,4,5,1,5
3,10320,4,1,9,24,1997,9,26,1997,3,2,1,5,5,1,1,9,21,1997,9,26,1997,7,2,1,5,5,1
3,10303,3,1,10,17,1997,10,19,1997,5,3,3,1,1,5,1,10,19,1997,10,23,1997,7,3,3,1,1,5
3,10303,6,1,10,17,1997,10,18,1997,5,1,1,1,1,5,1,10,19,1997,10,23,1997,7,4,2,1,1,5
3,10346,5,1,10,23,1997,10,25,1997,4,1,1,5,1,5,1,10,19,1997,10,25,1997,7,1,3,5,1,5
3,10271,2,1,11,11,1997,11,12,1997,2,1,1,5,1,1,1,11,20,1997,11,16,1997,6,3,3,5,1,1
3,10361,4,1,10,29,1997,10,29,1997,3,1,1,5,1,5,1,11,1,1997,11,2,1997,6,1,2,5,1,5
3,10361,6,1,10,29,1997,10,29,1997,3,1,1,5,1,5,1,11,1,1997,11,1,1997,6,1,2,5,1,5
3,10012,3,1,10,25,1997,10,25,1997,5,3,1,5,1,5,1,10,25,1997,10,25,1997,7,3,1,5,1,5
3,10146,3,1,11,11,1997,11,11,1997,1,1,1,5,5,1,1,11,11,1997,11,11,1997,7,1,1,5,5,1
3,10146,4,1,11,11,1997,11,11,1997,1,1,1,5,5,1,1,11,11,1997,11,11,1997,7,1,1,5,5,1
3,10023,2,1,4,15,1997,5,12,1997,1,1,1,5,1,5,1,4,15,1997,5,12,1997,7,1,4,5,1,5
3,10131,4,1,9,10,1997,9,10,1997,1,1,1,1,1,5,1,9,10,1997,9,10,1997,7,1,1,1,1,5
3,10036,4,1,99,99,9999,99,99,9999,3,1,1,5,1,5,1,99,99,9999,99,99,9999,6,4,1,5,1,5
3,10036,5,1,99,99,9999,11,8,1997,3,1,1,5,1,5,1,99,99,9999,11,8,1997,6,4,1,9,9,9
3,10251,5,1,12,6,1997,12,6,1997,4,4,3,1,1,5,1,12,7,1997,12,7,1997,7,1,2,5,1,5
3,10251,7,1,12,4,1997,12,6,1997,4,1,2,9,9,9,1,12,7,1997,12,7,1997,7,4,3,5,1,5
3,10026,3,1,5,21,1997,5,26,1997,2,1,2,5,1,5,1,5,17,1997,5,24,1997,6,1,4,5,1,5
3,10089,3,1,10,30,1997,11,4,1997,4,2,2,5,1,5,1,11,2,1997,11,4,1997,7,2,2,5,1,5
3,10089,5,1,10,30,1997,11,4,1997,4,2,2,5,1,5,1,11,2,1997,11,4,1997,7,2,2,5,1,5
3,10076,3,1,6,12,1997,6,13,1997,4,9,4,5,1,5,1,6,8,1997,6,13,1997,7,2,2,5,1,5
3,10076,4,1,6,12,1997,6,13,1997,4,1,4,5,1,5,1,6,8,1997,6,13,1997,7,1,2,5,1,5
3,10115,3,1,10,25,1997,10,25,1997,5,2,2,5,1,5,1,10,25,1997,10,25,1997,7,2,2,5,1,5
3,10115,6,1,10,25,1997,10,25,1997,5,1,3,5,1,5,1,10,25,1997,10,25,1997,7,2,2,5,1,5
3,10134,3,1,6,19,1997,6,21,1997,4,1,1,5,1,5,1,6,15,1997,6,21,1997,6,1,1,5,1,5
3,10134,4,1,6,15,1997,6,21,1997,4,1,1,5,1,5,1,6,19,1997,6,21,1997,6,1,1,5,1,5
3,10067,3,1,6,18,1997,99,99,9999,3,9,2,5,1,5,1,6,15,1997,99,99,9999,7,1,2,5,1,5
3,10067,6,1,6,18,1997,6,7,1997,3,2,2,5,1,5,1,6,15,1997,6,7,1997,7,1,2,5,1,5
3,10098,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99,9999,99,99,9999,7,9,9,5,1,5
3,10332,3,1,10,27,1997,10,28,1997,1,1,2,5,1,5,1,10,26,1997,10,28,1997,7,1,1,5,1,5
3,10066,4,1,5,29,1997,5,29,1997,2,1,1,5,1,5,1,99,99,9999,5,29,1997,6,1,1,5,1,5
3,10066,5,1,5,30,1997,5,30,1997,2,1,1,5,1,5,1,5,99,1997,5,29,1997,6,1,1,5,1,5
3,10074,3,1,5,28,1997,99,99,9999,3,1,2,1,1,5,1,5,31,1997,99,99,9999,6,1,2,1,1,5
3,10074,4,1,99,99,9999,99,99,9999,3,1,2,1,1,5,1,99,99,9999,99,99,9999,6,1,2,1,1,5
3,10003,6,1,4,4,1997,4,7,1997,5,1,1,1,1,5,1,4,7,1997,4,7,1997,6,1,1,5,1,5
3,10003,7,1,4,5,1997,4,7,1997,5,3,1,1,1,5,1,4,7,1997,4,7,1997,6,1,1,1,1,5
3,10056,3,1,5,14,1997,5,14,1997,2,1,1,5,1,5,1,5,18,1997,5,21,1997,7,1,1,1,5,5
3,10056,4,1,5,14,1997,5,14,1997,2,1,1,5,1,5,1,5,18,1997,5,21,1997,7,1,1,1,5,5
3,10071,3,1,5,15,1997,5,18,1997,5,1,3,5,1,1,1,5,17,1997,5,18,1997,7,1,1,5,1,1
3,10071,4,1,5,15,1997,5,18,1997,5,1,3,5,1,1,1,5,17,1997,5,18,1997,7,1,1,5,1,1
3,10073,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,99,1997,11,28,1997,7,1,2,1,1,5
3,10073,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,99,1997,11,28,1997,7,1,2,1,1,5
3,10090,4,1,5,30,1997,6,1,1997,5,2,1,5,1,5,1,5,31,1997,6,1,1997,6,1,1,5,1,5
3,10080,4,1,6,3,1997,6,6,1997,1,4,1,1,5,5,1,6,1,1997,6,6,1997,7,4,2,1,5,5
3,10080,5,1,6,3,1997,6,6,1997,1,4,3,1,5,5,1,6,1,1997,6,6,1997,7,4,3,1,5,5
3,10059,4,1,5,22,1997,5,23,1997,4,1,1,5,1,5,1,5,21,1997,5,21,1997,7,1,1,5,1,5
3,10059,7,1,5,22,1997,5,23,1997,4,1,1,5,1,5,1,5,21,1997,5,21,1997,7,1,1,5,1,5
3,10072,3,1,11,11,1997,11,8,1997,1,2,1,1,5,5,1,11,10,1997,11,8,1997,6,2,1,1,5,5
3,10072,4,1,11,11,1997,11,8,1997,1,2,1,1,5,5,1,11,10,1997,11,8,1997,6,2,1,1,5,5
3,10143,3,1,9,12,1997,9,13,1997,4,1,1,1,1,5,1,9,20,1997,9,20,1997,7,1,1,1,1,5
3,10143,4,1,9,25,1997,9,25,1997,4,1,1,1,1,5,1,9,20,1997,9,20,1997,7,1,1,1,1,5
3,10083,4,1,9,3,1997,99,99,9999,3,1,1,5,1,5,1,9,8,1997,99,99,9999,7,1,2,5,1,5
3,10083,5,1,9,3,1997,99,99,9999,3,1,1,9,9,9,1,9,8,1997,99,99,9999,7,1,1,9,9,9
3,10270,6,1,10,23,1997,10,23,1997,1,1,1,5,5,1,1,10,23,1997,10,23,1997,6,1,1,5,5,1
3,10270,7,1,10,23,1997,10,23,1997,1,1,1,5,5,1,1,10,23,1997,10,23,1997,6,1,1,5,5,1
3,10360,3,1,10,14,1997,10,14,1997,1,3,1,1,1,5,1,10,18,1997,10,14,1997,6,3,5,1,1,5
3,10284,3,1,11,11,1997,11,26,1997,2,3,1,5,1,1,1,11,8,1997,11,26,1997,6,3,1,5,1,1
3,10292,4,1,11,3,1997,10,31,1997,1,1,2,1,1,1,1,11,1,1997,10,31,1997,6,2,2,1,1,5
3,10442,3,1,11,3,1997,11,21,1997,1,2,2,1,1,5,1,11,2,1997,11,21,1997,7,2,2,1,1,5
3,10442,4,1,11,3,1997,11,21,1997,1,1,2,1,1,5,1,11,2,1997,11,21,1997,7,1,2,1,1,5
3,10388,7,1,10,29,1997,10,29,1997,1,1,3,5,5,1,1,11,2,1997,11,2,1997,6,1,3,5,5,1
3,10415,3,1,10,18,1997,10,24,1997,5,1,2,5,1,1,1,10,20,1997,10,24,1997,7,1,3,5,1,1
3,10291,3,1,10,3,1997,10,4,1997,5,1,2,5,5,1,1,9,28,1997,10,1,1997,7,1,2,5,5,1
3,10291,4,1,10,3,1997,10,4,1997,5,1,2,9,9,9,1,9,28,1997,10,1,1997,7,1,2,5,5,1
3,10413,3,1,11,17,1997,11,17,1997,4,1,1,5,5,1,1,11,17,1997,11,17,1997,6,1,1,5,5,1
3,10401,5,1,11,17,1997,11,17,1997,5,1,1,5,5,1,1,11,17,1997,11,17,1997,7,1,1,5,5,1
3,10390,3,1,11,20,1997,11,20,1997,3,3,2,5,5,1,1,11,23,1997,11,23,1997,6,3,4,5,5,1
3,10390,4,1,11,20,1997,11,20,1997,3,3,1,5,5,1,1,11,23,1997,11,23,1997,6,3,4,5,5,1
3,10313,3,1,11,20,1997,11,20,1997,5,1,1,5,5,1,1,11,20,1997,11,20,1997,6,1,1,5,5,1
3,10293,2,1,10,28,1997,10,29,1997,2,4,1,5,5,1,1,10,26,1997,10,29,1997,7,4,3,5,5,1
3,10300,3,1,12,2,1997,12,2,1997,2,1,2,5,1,5,1,12,1,1997,12,1,1997,6,1,2,5,1,5
3,10300,4,1,12,2,1997,12,2,1997,2,9,9,5,1,5,1,12,1,1997,12,1,1997,6,1,2,5,1,5
3,10328,5,1,12,20,1997,99,99,9999,3,1,1,1,5,5,1,99,99,9999,99,99,9999,6,1,1,1,5,5
3,10328,6,1,12,20,1997,99,99,9999,3,1,1,1,5,5,1,99,99,9999,99,99,9999,6,9,9,1,5,5
3,10311,3,1,11,10,1997,11,10,1997,4,1,1,5,5,1,1,11,10,1997,11,10,1997,7,1,1,9,9,9
3,10278,3,1,11,20,1997,11,20,1997,2,1,1,5,5,1,1,99,99,9999,11,20,1997,7,9,9,5,5,1
3,10183,3,1,9,16,1997,9,17,1997,2,1,1,5,1,5,1,9,13,1997,9,17,1997,6,1,2,5,1,5
3,10183,5,1,9,16,1997,9,17,1997,2,1,1,9,9,9,1,9,13,1997,9,17,1997,6,1,1,5,1,5
3,10226,3,1,10,26,1997,99,99,9999,1,1,2,9,9,9,1,10,4,1997,99,99,9999,6,2,2,9,9,9
3,10344,3,1,9,30,1997,10,25,1997,2,1,3,5,1,5,1,9,28,1997,10,25,1997,7,1,3,5,1,5
3,10344,5,1,9,30,1997,10,25,1997,2,1,3,5,1,5,1,9,28,1997,10,25,1997,7,1,3,5,1,5
3,10379,5,1,99,99,9999,4,6,1997,2,9,9,5,5,1,1,99,99,9999,11,8,1997,6,9,9,5,1,5
3,10297,6,1,10,16,1997,10,18,1997,4,1,3,5,1,5,1,10,12,1997,10,18,1997,7,1,2,5,1,5
3,10225,3,1,10,10,1997,99,99,9999,5,2,1,5,1,5,1,10,12,1997,99,99,9999,7,2,1,5,1,5
3,10225,4,1,10,10,1997,99,99,9999,5,2,1,9,9,9,1,10,12,1997,99,99,9999,7,2,1,9,9,9
3,10306,3,1,9,8,1997,9,10,1997,1,1,4,1,1,5,1,9,13,1997,9,13,1997,6,1,2,1,5,1
3,10385,3,1,10,31,1997,11,2,1997,5,1,1,1,1,5,1,11,2,1997,11,2,1997,7,1,9,1,1,5
3,10267,3,1,11,6,1997,11,2,1997,4,1,1,5,5,1,1,11,2,1997,11,2,1997,7,1,5,1,1,5
3,10267,4,1,11,6,1997,11,2,1997,4,1,5,1,5,1,1,11,2,1997,11,2,1997,7,1,4,1,1,5
3,10272,6,1,10,22,1997,10,23,1997,3,1,2,5,1,5,1,10,20,1997,10,23,1997,7,2,2,5,1,5
3,10250,2,1,99,99,9999,11,6,1997,3,1,1,9,9,9,1,99,99,9999,11,6,1997,6,1,3,5,5,1
3,10250,3,1,11,6,1997,11,6,1997,3,1,1,5,5,1,1,11,6,1997,11,6,1997,6,1,3,5,5,1
3,10238,4,1,11,10,1997,11,23,1997,1,2,2,5,1,5,1,11,16,1997,11,23,1997,7,2,2,5,1,5
3,10238,5,1,11,17,1997,11,23,1997,1,2,2,5,1,5,1,11,16,1997,11,23,1997,7,1,2,5,1,5
3,10242,3,1,10,22,1997,10,28,1997,3,1,1,5,1,5,1,10,26,1997,10,28,1997,7,1,1,5,1,5
3,10242,4,1,10,22,1997,10,28,1997,3,1,1,5,1,5,1,10,26,1997,10,28,1997,7,1,1,5,1,5
3,10269,7,1,10,24,1997,10,24,1997,5,9,2,5,1,5,1,10,25,1997,10,25,1997,6,1,2,5,1,5
3,10269,8,1,10,24,1997,10,24,1997,5,9,2,5,1,5,1,10,25,1997,10,25,1997,6,1,2,5,1,5
3,10243,4,1,10,20,1997,10,25,1997,4,2,2,5,1,5,1,10,25,1997,10,25,1997,6,2,2,5,1,5
3,10243,7,1,10,25,1997,10,25,1997,4,2,2,5,1,5,1,10,25,1997,10,25,1997,6,2,2,5,1,5
3,10365,4,1,99,99,9999,11,17,1997,5,1,1,5,1,5,1,11,17,1997,11,17,1997,7,1,1,5,1,5
3,10365,5,1,11,17,1997,11,17,1997,5,1,1,5,1,5,1,99,99,9999,11,17,1997,7,1,1,5,1,5
3,10381,7,1,11,13,1997,11,13,1997,3,4,2,1,5,5,1,11,9,1997,11,13,1997,7,4,2,1,1,5
3,10381,8,1,11,9,1997,11,13,1997,3,4,2,1,5,5,1,11,9,1997,11,13,1997,7,4,2,9,9,9
3,10195,3,1,10,6,1997,10,13,1997,1,1,1,5,1,5,1,10,11,1997,10,13,1997,6,1,5,5,1,5
3,10195,4,1,10,6,1997,10,13,1997,1,1,2,5,1,5,1,10,11,1997,10,13,1997,6,1,5,5,1,5
3,10196,5,1,99,99,9999,11,5,1997,2,9,9,1,1,5,1,11,2,1997,11,5,1997,7,1,2,1,1,5
3,10177,5,1,10,8,1997,10,11,1997,3,1,2,5,1,5,1,10,11,1997,10,11,1997,6,1,1,5,1,5
3,10177,6,1,10,8,1997,10,11,1997,3,1,5,5,1,5,1,10,11,1997,10,11,1997,6,1,1,5,1,5
3,10408,6,1,11,6,1997,11,22,1997,4,1,2,5,1,5,1,11,9,1997,11,28,1997,7,1,2,5,1,5
3,10408,7,1,11,6,1997,11,28,1997,4,1,2,5,1,5,1,11,9,1997,11,28,1997,7,1,2,5,1,5
3,10409,3,1,11,7,1997,11,9,1997,5,2,1,5,1,5,1,11,8,1997,11,9,1997,6,2,1,5,1,5
3,10409,4,1,11,8,1997,11,9,1997,5,2,1,5,1,5,1,11,9,1997,11,9,1997,6,2,1,5,1,5
3,10309,4,1,9,27,1997,99,99,9999,3,1,1,9,9,9,1,11,24,1997,11,24,1997,6,2,1,1,1,5
3,10309,5,1,9,27,1997,99,99,9999,3,1,1,9,9,9,1,11,24,1997,11,24,1997,6,2,1,1,1,5
3,10368,3,1,11,4,1997,11,5,1997,2,1,2,1,5,1,1,11,4,1997,11,5,1997,7,1,2,1,5,1
3,10368,4,1,11,2,1997,11,5,1997,2,1,2,1,5,1,1,11,2,1997,11,5,1997,7,1,2,1,5,1
3,10352,3,1,11,5,1997,11,6,1997,3,1,1,1,5,1,1,11,9,1997,11,10,1997,7,1,1,1,5,1
3,10223,3,1,10,27,1997,10,27,1997,4,1,1,5,5,1,1,10,27,1997,10,27,1997,6,1,4,5,5,1
3,10203,4,1,11,8,1997,11,8,1997,4,2,1,5,1,5,1,11,8,1997,11,8,1997,6,2,3,5,1,1
3,10349,3,1,10,22,1997,10,20,1997,2,1,1,1,5,1,1,10,18,1997,10,20,1997,6,1,1,1,1,5
3,10349,7,1,10,21,1997,10,20,1997,2,1,4,1,1,5,1,10,18,1997,10,20,1997,6,1,1,1,1,5
3,10347,3,1,11,7,1997,11,7,1997,5,1,1,5,5,1,1,11,7,1997,11,7,1997,6,1,1,5,5,1
3,10347,4,1,11,7,1997,11,7,1997,5,1,1,5,5,1,1,11,7,1997,11,7,1997,6,1,1,5,5,1
3,10419,3,1,99,99,9999,99,99,9999,3,9,1,9,9,9,1,10,30,1997,10,30,1997,6,1,4,5,5,1
3,10419,4,1,99,99,9999,99,99,9999,3,9,9,9,9,9,1,10,30,1997,10,30,1997,6,1,4,5,5,1
3,10404,4,1,11,5,1997,11,5,1997,2,1,1,5,1,5,1,11,9,1997,11,9,1997,7,1,2,5,1,5
3,10341,3,1,10,27,1997,10,27,1997,1,1,1,5,1,5,1,10,25,1997,10,25,1997,6,1,2,5,1,5
3,10341,4,1,10,27,1997,10,29,1997,1,1,1,5,1,5,1,10,25,1997,10,25,1997,6,1,1,5,1,5
3,10294,3,1,10,22,1997,10,22,1997,3,1,1,5,1,5,1,10,25,1997,10,25,1997,6,1,2,5,1,5
3,10200,3,1,10,24,1997,10,24,1997,4,1,1,5,5,1,1,10,24,1997,10,24,1997,7,9,9,5,5,1
3,10437,4,1,10,16,1997,10,16,1997,3,1,1,5,5,1,1,10,21,1997,10,21,1997,6,1,1,5,5,1
3,10437,5,1,10,16,1997,10,16,1997,3,1,1,5,5,1,1,10,21,1997,10,21,1997,6,1,2,5,5,1
3,10245,3,1,9,12,1997,9,10,1997,5,1,2,1,5,1,1,9,14,1997,9,10,1997,7,4,2,1,5,1
3,10245,4,1,9,12,1997,9,10,1997,5,4,2,1,5,1,1,9,14,1997,9,10,1997,7,1,2,1,5,1
3,10331,4,1,9,26,1997,9,29,1997,5,2,1,5,5,1,1,9,27,1997,9,29,1997,6,2,1,5,5,1
