EMSTRL97,EMSTID97,EMSTSN97,Q9A1M,Q9A1D,Q9A1Y,Q9A2,Q9A3,Q9A4,Q9A5A,Q9A5B,Q9A5C,Q9A5D,Q9A5E,Q9A5F,Q9A5G,Q9A5H,Q9A6A,Q9A6B,Q9A6C,Q9A6D,Q9A6E,Q9A6F,Q9A6G,Q9A6H,Q9A6I,Q9A6J,Q9A6K,Q9A6L,Q9A6M,Q9A6N,Q9A6O,Q9A6P,Q9A6Q,Q9A6R,Q9A6S,Q9A6T,Q9A6U,Q9A6V,Q9A6W,Q9A6X,Q9A6Y,Q9A6Z,Q9A6AA,Q9A6BB,Q9A6CC,Q9A6DD,Q9A6EE,Q9A6FF,Q9A6GG,Q9A6HH,Q9A6II,Q9A7,Q9A8,Q9A9,Q9A10,Q9A11,Q9A11AA,Q9A11AB,Q9A11AC,Q9A11AD,Q9A11AE,Q9A11AF,Q9A11AG,Q9A11AH,Q9A11AI,Q9A11AJ,Q9A11AK,Q9A11AL,Q9A11AM,Q9A11AN,Q9A12,Q9A13,Q9A14,Q9A15,Q9A16,Q9A17,Q9A18,Q9A19,Q9A19B,Q9A20A,Q9A20B,Q9A20C,Q9A20D,Q9A20E,Q9A20F,Q9A20G,Q9A20H,Q9A20I,Q9A20J,Q9A20K,Q9A21,Q9A22,Q9A23A,Q9A23B,Q9A23C,Q9A23D,Q9A23E,Q9A23F,Q9A23G,Q9A23H,Q9A24,Q9A24A,Q9A25A,Q9A25B,Q9A25C,Q9A25D,Q9A25E,Q9A25F,Q9A25G,Q9A26,Q9A26A,Q9A27,Q9A27A,Q9A27B,Q9A27C,Q9A27D,Q9A27E,Q9A28,Q9A29,Q9A29B,Q9A29C,Q9A29DH,Q9A29DM,Q9A29E,Q9A30,Q9A30A,Q9A30B,Q9A30C,Q9A30D,Q9A30E,Q9A31,Q9A32,Q9A32B,Q9A32C,Q9A32DH,Q9A32DM,Q9A32E,Q9B1,Q9B2A,Q9B2B,Q9B2C,Q9B2D,Q9B2E,Q9B3A,Q9B3B,Q9B3C,Q9B3D,Q9B3E,Q9B3F,Q9B4,Q9B5,Q9B5A,Q9B6,Q9B7,Q9B7A,Q9B8,Q9B9,Q9B10,Q9B11A,Q9B11B,Q9B11C,Q9B11D,Q9B11E,Q9B11F,Q9B11G,Q9B11H,Q9B11I,Q9B11J,Q9B11K,Q9B12,Q9B13A,Q9B13B,Q9B13C,Q9B13D,Q9C1,Q9C2Y,Q9C2M,Q9C3,Q9C4A,Q9C4B,Q9C4C,Q9C4D,Q9C4E,Q9C4F,Q9C4G,Q9C5,Q9C6,Q9C7,Q9C8,Q9C9,Q9C10,Q9C11,Q9C12,Q9C12A,Q9C13A,Q9C13B,Q9C13C,Q9C14,Q9C15,Q9C16A,Q9C16B,Q9C16C,Q9C17A,Q9C17B,Q9C17C,Q9D1M,Q9D1D,Q9D1Y,Q9D2,Q9D3H,Q9D3M,Q9D4,Q9D5,Q9D6_1,Q9D6_1B,Q9D6_1E,Q9D6_2,Q9D6_2B,Q9D6_2E,Q9D6_3,Q9D6_3B,Q9D6_3E,Q9D6_4,Q9D6_4B,Q9D6_4E,Q9D6_5,Q9D6_5B,Q9D6_5E,Q9D7,Q9D8,Q9D9_1,Q9D9_1B,Q9D9_1E,Q9D9_2,Q9D9_2B,Q9D9_2E,Q9D9_3,Q9D9_3B,Q9D9_3E,Q9D9_4,Q9D9_4B,Q9D9_4E,Q9D9_5,Q9D9_5B,Q9D9_5E,Q9D10,Q9D11,Q9D12_1,Q9D12_1B,Q9D12_1E,Q9D12_2,Q9D12_2B,Q9D12_2E,Q9D12_3,Q9D12_3B,Q9D12_3E,Q9D12_4,Q9D12_4B,Q9D12_4E,Q9D13
3,5328,2,6,6,1997,7,1,4,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,10,5,1,8,1,1,1,1,1,1,5,0,2,1,1,1,1,1,1,4,4,2,5,2,1,1,1,1,1,1,1,0,20,5,2,5,99,1,1,1,5,0,0,0,0,0,0,33,1,0,0,0,0,0,33,0,0,0,0,3,5,0,1,5,0,5,1,2,1,1,2,1,1,1,1,1,3,2,2,4,1,1,2,2,7,12,6,7,5,1,5,5,5,5,5,2,2,3,1944,5,1,1,1,5,5,1,1,55000,1,1,1,1,2,4,5,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,5328,3,6,13,1997,2,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,9,10,7,1,1,1,1,1,1,1,1,5,0,2,2,1,1,1,1,1,2,2,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,32,1,0,0,1,0,0,32,0,0,0,0,0,5,0,2,5,0,0,5,5,1,1,1,1,1,4,4,1,1,1,1,5,2,2,1,1,7,10,0,6,9,1,9,9,9,9,9,2,1,3,1948,5,2,1,1,5,5,5,1,42000,1,1,3,1,1,3,4,6,11,1997,3,0,15,29400,30600,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,1403,6,5,21,1997,8,1,3,3,2,1,3,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,3,1,2,2,2,2,2,1,1,1,1,1,3,3,3,2,1,5,1,5,5,5,5,5,5,5,5,1,5,5,1,1,5,5,3,3,5,5,1,3,5,1,5,5,5,5,1,5,5,5,5,0,18,2,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,3,2,1,0,0,0,0,0,1,1,5,1,1,0,5,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,1,0,0,1,12,0,8,2,0,6,5,0,7,5,0,6,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,0,8,7,5,1,5,5,5,5,5,2,1,2,1951,5,2,3,5,0,5,5,5,46400,5,1,1,1,2,5,3,5,22,1997,3,0,20,28500,34800,5,28500,30000,1,30000,30900,3,30900,32100,5,32100,33900,9,33900,34800,57300,1,5,57600,58800,3,58800,61500,2,61500,62400,6,62400,63900,0,0,0,63900,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,587,4,99,99,9999,8,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,8,0,5,5,5,5,5,1,1,5,5,5,9,99,99,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,30,5,1,0,0,0,0,0,1,1,1,1,0,30,5,27,1,0,0,0,0,0,27,0,0,0,0,1,5,0,2,5,0,2,5,3,1,4,1,1,1,9,3,1,2,2,2,2,1,1,2,1,7,20,0,7,9,1,1,1,9,9,9,1,2,2,1946,9,9,9,5,0,5,5,1,42000,1,1,1,1,2,5,2,6,5,1997,4,0,30,27900,29700,5,27900,28200,6,28200,28800,9,28800,29700,0,0,0,0,0,0,53700,1,9,53700,54300,2,54300,54600,3,54600,55800,0,0,0,0,0,0,55800,1,2,68400,73800,5,73800,79200,0,0,0,0,0,0,1
3,539,4,99,99,9999,7,1,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,5,1,0,0,0,0,0,1,1,1,1,0,30,5,24,1,0,0,0,0,0,24,0,0,0,0,1,5,0,2,5,0,4,5,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,3,4,0,7,5,5,1,5,5,5,5,2,1,1,1971,5,5,5,1,1,5,5,1,32400,7,1,1,1,2,5,3,6,3,1997,2,0,24,27000,30000,2,27000,27900,10,27900,30000,0,0,0,0,0,0,0,0,0,54000,1,2,54900,55500,5,55500,56100,10,56100,57600,0,0,0,0,0,0,57600,5,0,0,0,0,0,0,0,0,0,0,0,0,5
3,1453,3,3,26,1997,1,1,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,9,5,9,0,5,5,5,5,5,5,1,5,1,5,5,0,0,2,1,3,2,2,1,2,2,5,0,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,20,1,0,1,0,0,0,15,5,0,0,0,0,5,0,3,5,0,1,1,2,4,2,4,4,1,2,3,1,1,1,1,4,2,2,2,2,5,6,7,7,1,1,5,5,5,5,1,2,1,2,1952,5,1,2,1,1,5,5,1,40000,7,1,1,1,1,1,1,3,26,1997,3,0,35,29700,30600,1,29700,30000,9,30000,30600,0,0,0,0,0,0,0,0,0,50400,1,1,50400,51300,2,51300,52200,3,52200,53400,0,0,0,0,0,0,53400,1,5,68400,71100,0,0,0,0,0,0,0,0,0,1
3,3015,3,6,2,1997,9,3,3,3,2,2,3,3,3,3,2,1,2,3,3,3,1,2,2,2,2,2,3,1,2,3,2,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,3,2,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,3,8,8,5,8,0,5,5,8,8,8,8,8,8,8,8,8,0,2,1,8,1,8,1,8,1,8,8,0,2,9,9,9,9,1,9,5,3,2,1,3,5,0,2,5,0,0,0,0,0,0,2,1,2,1,9,2,5,0,0,0,0,0,0,27,1,0,0,0,0,1,18,0,1,2,5,98,5,0,3,5,0,1,1,2,2,1,2,2,3,2,3,1,1,4,4,5,1,1,1,1,7,2,0,7,5,1,1,5,5,5,5,2,6,2,1951,5,3,2,1,5,9,9,1,43000,1,1,1,1,2,5,5,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,665,3,11,25,1997,9,2,1,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,1,2,3,2,3,3,3,2,2,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,1,1,5,5,5,0,5,5,5,5,5,5,1,5,5,5,5,2,0,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,3,2,5,2,1,1,7,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,10,5,14,1,0,1,0,0,3,9,1,1,0,0,14,5,0,4,1,3,2,1,2,2,2,2,1,2,1,1,3,9,2,4,2,1,2,2,4,4,0,3,6,5,5,5,5,1,5,5,2,1,2,1957,1,2,2,1,2,5,1,1,34000,2,1,1,1,2,5,5,11,25,1997,2,0,17,27300,28800,3,27300,27600,2,27600,27900,5,27900,28500,0,0,0,0,0,0,53100,1,3,53100,54000,1,54000,54600,6,54600,54900,5,54900,55800,0,0,0,55800,1,3,63000,65400,0,0,0,0,0,0,0,0,0,1
3,3535,4,5,20,1997,9,1,3,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,9,9,5,9,0,5,5,5,5,5,5,5,5,5,5,5,0,1,2,1,2,2,1,1,1,2,5,0,1,1,1,1,1,1,1,4,4,9,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,33,4,0,0,0,0,99,99,99,99,99,9,99,9,0,9,9,0,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9999,9,9,9,9,0,9,9,9,99999,9,9,9,9,9,9,9,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,3085,3,9,3,1997,5,1,3,3,2,1,3,2,1,3,3,2,2,3,2,3,2,1,2,1,1,1,2,2,2,2,3,2,3,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,1,1,5,5,5,5,1,1,1,5,5,5,1,0,99,2,2,2,1,1,2,1,1,1,2,2,3,3,1,2,1,1,2,1,2,1,3,1,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,15,5,30,1,0,0,1,0,0,30,0,0,0,9,0,5,0,4,5,0,2,1,2,1,1,1,1,1,1,2,1,2,1,2,4,1,2,2,2,7,21,0,7,5,1,5,5,5,5,5,2,1,2,1952,5,3,3,1,2,5,5,5,50000,1,1,1,1,2,5,3,99,99,9999,4,0,35,30600,30900,1,30600,30900,3,30900,31200,5,31200,31500,10,31500,99999,0,0,0,53640,1,1,53700,54600,6,54600,55200,2,55200,55500,5,55500,56100,0,0,0,56400,1,1,73800,74700,2,74700,75300,0,0,0,0,0,0,1
3,3538,5,6,22,1997,6,1,2,3,3,1,1,1,1,3,3,1,3,2,2,3,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,1,3,2,3,3,3,1,1,2,2,4,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,3,3,5,5,1,1,5,5,5,5,5,5,5,5,5,1,9,0,2,1,1,1,1,1,1,1,1,5,0,9,9,9,9,9,9,9,2,2,2,5,2,1,3,1,1,1,1,1,0,30,5,1,0,0,0,0,0,1,1,1,5,0,0,0,26,1,0,1,0,0,1,25,0,0,0,0,2,5,0,1,1,3,30,5,2,1,3,9,1,2,2,1,2,1,1,4,4,2,2,2,2,1,0,5,6,1,5,5,5,1,5,5,2,2,1,1974,5,5,5,1,4,5,1,5,24648,7,1,1,5,2,4,2,99,99,9999,9,9,99,99999,99999,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52200,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,9,0,0,0,0,0,0,0,0,0,0,0,0,9
3,4098,2,10,23,1997,5,1,1,3,3,3,3,3,4,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,8,5,8,1,6,1,2,8,2,8,1,1,1,8,1,1,2,1,1,1,1,1,1,99,0,1,0,0,0,0,0,1,1,1,1,0,30,1,1,0,0,0,0,0,1,1,1,1,0,12.5,1,28,3,0,0,0,0,0,28,0,0,0,0,28,5,0,1,1,2,4,5,1,1,4,4,1,1,1,1,1,1,1,4,4,1,1,2,2,4,4,7,6,5,5,5,5,5,5,5,2,2,1,1964,5,5,5,1,1,5,1,5,20000,7,1,1,4,2,4,4,10,23,1997,4,0,20,28200,29400,2,28500,28800,8,28800,29400,0,0,0,0,0,0,0,0,0,55800,1,8,54900,55800,5,55800,57000,2,57000,59400,3,59400,60300,0,0,0,60300,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3925,3,5,5,1997,8,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,1,2,5,5,5,5,5,1,1,5,5,5,5,0,0,3,1,2,9,1,8,1,3,1,1,1,1,1,1,1,1,1,3,2,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,20,5,22,1,0,0,0,0,12,9,0,0,1,0,4,5,0,1,5,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,4,3,0,6,1,1,5,5,5,5,5,2,1,2,1970,5,1,1,1,1,5,5,1,23000,1,1,1,1,2,5,4,5,5,1997,1,0,15,28200,29400,1,28200,28800,3,28800,29400,0,0,0,0,0,0,0,0,0,54300,1,1,54300,54900,2,54900,55500,3,55500,56100,6,56100,56700,0,0,0,56700,1,1,75600,77400,2,77400,79200,0,0,0,0,0,0,1
3,3925,4,5,8,1997,8,1,3,3,4,3,3,4,4,4,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,2,5,5,1,2,5,5,5,5,5,1,1,5,5,5,5,0,0,3,2,2,2,1,2,1,3,5,0,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,1,1,1,0,20,5,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,0,0,0,12,10,0,0,0,1,2,5,0,2,5,0,1,5,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,4,7,0,6,5,1,5,5,5,5,5,2,1,2,1960,5,3,5,5,0,5,5,1,25000,1,1,1,1,2,5,4,5,9,1997,3,0,15,27900,30600,1,27900,28200,3,28200,29100,5,29100,29400,7,29400,30000,6,30000,30600,54000,1,1,54000,54600,3,54600,55800,5,55800,56400,6,56400,57600,0,0,0,57600,1,1,73800,75600,2,75600,77400,0,0,0,0,0,0,1
3,1904,2,4,22,1997,7,1,2,5,5,5,5,5,5,5,5,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,1,5,5,1,5,0,0,2,8,2,2,1,8,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,20,1,2,2,1,1,1,1,0,25,5,2,5,6,1,2,1,1,1,1,1,0,30,1,26,1,0,0,0,0,2,24,0,0,0,0,4,5,0,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,4,1,1,2,2,4,8,3,6,1,1,1,5,5,5,5,2,2,2,1962,5,1,1,1,1,9,9,1,99999,7,2,1,1,2,3,3,4,22,1997,2,0,15,26760,27000,1,27000,27300,10,27300,28800,3,28800,29700,6,29700,30420,10,29700,30420,52200,1,3,52500,53400,6,52500,53400,5,53400,54000,0,0,0,0,0,0,54000,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5125,3,99,99,9999,4,1,2,3,3,4,3,3,2,3,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,1,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,99,1,8,1,1,1,1,1,1,5,0,1,3,3,9,1,1,1,1,0,3,5,4,1,2,1,1,1,5,1,0,12.5,5,1,0,0,0,0,0,1,1,5,1,0,7.5,5,24,1,0,1,0,0,7,17,0,0,0,0,6,5,0,4,5,0,2,1,2,1,1,1,1,1,1,2,1,1,1,1,5,1,1,2,2,5,10,6,6,1,5,5,5,1,5,5,2,2,2,1946,5,1,1,5,0,1,5,1,28000,1,1,1,1,1,3,1,5,20,1997,2,0,15,26100,27600,1,26100,27000,10,27000,27600,7,27600,28200,0,0,0,0,0,0,52200,1,1,52200,53100,3,53100,54000,0,0,0,0,0,0,0,0,0,54000,1,2,66600,68400,3,68400,69300,0,0,0,0,0,0,1
3,1907,3,4,23,1997,9,1,3,5,5,5,5,5,4,5,5,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,5,5,5,5,5,9,0,0,2,1,2,2,1,1,1,1,5,0,1,1,1,1,1,1,1,4,9,1,0,0,0,0,0,1,1,1,1,0,30,5,1,0,0,0,0,0,5,0,0,0,0,0,0,25,1,0,0,0,0,14,10,0,0,1,0,0,5,0,9,1,9,1,5,4,1,1,1,1,2,1,1,1,2,1,1,4,1,1,1,1,3,3,0,7,9,9,1,9,9,9,9,2,2,2,1970,5,2,1,5,0,5,5,5,99999,1,1,1,1,2,5,2,4,23,1997,3,0,35,29100,30300,2,29520,29940,5,30000,30240,0,0,0,0,0,0,0,0,0,55200,1,10,55200,55560,10,55620,55980,5,55980,56400,6,56460,57900,0,0,0,58200,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1907,4,99,99,1997,8,1,3,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,1,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,5,5,5,0,5,5,5,5,5,1,5,5,5,1,5,0,0,9,9,3,3,2,8,2,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,10,5,1,0,0,0,0,0,1,1,1,1,0,30,5,23,1,0,0,1,0,19,4,0,0,0,0,3,9,0,2,9,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,4,0,10,7,1,1,1,5,5,5,1,2,1,2,1950,9,2,2,1,5,5,5,5,31000,7,1,1,4,4,5,9,4,29,1997,1,0,35,27000,28200,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,1,1,51600,52200,3,52200,54000,6,54000,57600,7,57600,61200,0,0,0,62100,1,2,66600,70200,6,70200,73800,0,0,0,0,0,0,1
3,6064,2,10,8,1997,6,1,1,3,3,2,3,3,1,3,3,1,3,2,2,2,2,3,3,1,1,2,2,1,2,2,2,3,1,1,2,2,2,3,3,2,2,2,3,3,2,2,2,2,1,1,2,3,2,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,2,8,5,8,0,5,5,1,5,5,5,1,5,5,5,9,1,1,2,1,2,1,1,8,1,8,1,2,2,1,1,1,1,1,1,2,5,2,1,4,1,2,2,1,1,1,1,9,99,5,2,5,6,5,0,1,1,1,1,1,9,99,5,24,1,0,0,1,0,6,18,0,0,0,0,0,5,0,7,5,0,1,5,1,1,1,1,1,1,2,1,2,2,3,2,4,2,1,1,1,2,1,3,6,5,1,5,5,5,5,5,2,1,1,1974,5,3,5,1,4,5,5,5,21700,1,4,1,1,2,4,2,10,14,1997,2,0,45,26400,28800,2,26400,27300,3,27300,28500,5,28500,28800,0,0,0,0,0,0,54000,1,1,53280,53520,2,53520,54000,3,54000,54900,0,0,0,0,0,0,54900,1,1,76320,79200,0,0,0,0,0,0,0,0,0,1
3,4587,4,5,12,1997,4,1,3,3,2,2,3,1,1,2,1,2,3,2,2,3,1,1,2,1,1,1,2,1,3,2,2,1,2,2,3,3,3,3,3,2,2,2,2,3,2,1,2,3,3,1,3,2,2,99,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,3,5,5,5,0,9,9,9,9,9,9,1,1,9,1,5,0,.5,3,8,3,2,3,3,1,1,1,2,2,1,2,1,1,1,1,2,2,2,5,3,1,3,1,1,1,1,1,0,20,1,2,5,3,5,0,1,1,1,1,1,0,20,1,23,1,0,1,0,0,0,23,0,0,0,0,1,1,5,3,1,2,4,1,1,1,2,1,1,2,2,1,1,2,3,2,4,1,1,2,2,4,2,9,6,1,1,5,5,5,5,5,2,1,2,1962,5,2,2,1,3,5,1,1,26000,6,1,1,1,2,3,4,5,7,1997,3,0,30,25200,27900,1,25200,25500,2,25500,26100,9,26100,27900,2,26100,27900,0,0,0,50400,1,10,50400,51600,1,51600,53100,8,53100,55800,3,55800,57600,0,0,0,57600,1,2,61200,63000,5,73800,75600,0,0,0,0,0,0,1
3,6064,4,1,22,1998,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,5,5,0,5,5,1,5,5,5,5,5,5,5,5,0,1,1,1,1,2,1,1,1,1,5,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,21,1,0,1,0,0,5,15,0,1,0,0,0,5,0,2,5,0,0,5,5,4,2,1,1,2,3,4,1,2,1,2,4,1,1,1,1,8,9,0,6,5,1,5,5,5,5,5,2,1,2,1940,5,4,1,1,1,1,1,1,40000,5,1,1,1,1,2,2,1,13,1998,2,0,2,27000,27600,5,27000,27300,3,27300,27480,2,27480,27600,0,0,0,0,0,0,51000,1,9,51000,51600,10,51600,52500,10,52500,53400,2,53400,54000,0,0,0,54000,5,0,0,0,0,0,0,0,0,0,0,0,0,9
3,499,4,3,25,1997,2,1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,5,5,5,0,5,5,5,5,5,8,5,5,5,5,9,0,1,2,1,1,2,1,1,1,1,5,0,2,2,9,1,1,1,9,1,0,3,5,5,1,2,7,1,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,23,1,0,1,0,0,0,22,1,0,0,0,6,5,0,7,5,0,2,1,2,2,4,9,4,2,3,3,1,2,1,1,3,1,2,2,1,2,2,0,6,1,5,5,5,5,5,5,2,1,3,1956,5,9,9,1,2,5,5,1,21000,4,1,2,3,2,1,3,3,24,1997,1,0,30,25200,27600,1,25500,25620,10,25680,25860,10,25860,25980,10,26100,27000,10,27000,27600,51900,1,9,51900,52500,5,52500,52800,1,52800,53700,2,53700,54600,3,54600,55800,55800,1,7,58500,61800,7,68400,70800,7,77400,78000,0,0,0,1
